a\c	mol	0	1	2	3	4	5	6	7	8
0	0	[]	[]	[]	[]	[]	[]	[]	[]	[]
1	0	[]	[]	[]	[]	0.547711445263	[]	[]	[]	[]
2	0	[]	[]	[]	0.532231615742	0.514516122831	0.510237951396	[]	[]	[]
3	0	[]	[]	0.60698960763	0.519037425947	0.42135868272	0.493954349652	0.597243303778	[]	[]
4	0	[]	0.721948883084	0.610170720039	0.507563527648	0.266201249947	0.497522707729	0.606105776857	0.721191653131	[]
5	0	[]	[]	0.636031534985	0.517272760869	0.310099534775	0.52863148393	0.638344695334	[]	[]
6	0	[]	[]	[]	0.561541710418	0.448657059629	0.578163030377	[]	[]	[]
7	0	[]	[]	[]	[]	0.529743092291	[]	[]	[]	[]
8	0	[]	[]	[]	[]	[]	[]	[]	[]	[]
