c\b	mol	0	1	2	3	4	5	6	7	8
0	0	[]	[]	[]	[]	0.820918886801	[]	[]	[]	[]
1	0	[]	[]	[]	0.721948883084	0.666729955445	0.721191653131	[]	[]	[]
2	0	[]	[]	0.678100453278	0.610170720039	0.591062446557	0.606105776857	0.671764391748	[]	[]
3	0	[]	0.654068754027	0.559605723417	0.507563527648	0.481399849112	0.497522707729	0.544719848996	0.637745528792	[]
4	0	0.665761657959	0.567270172434	0.487122615262	0.266201249947	0.0	0.266201249947	0.487122615262	0.567270172434	0.665761657959
5	0	[]	0.637745528792	0.544719848996	0.497522707729	0.481399849112	0.507563527648	0.559605723417	0.654068754027	[]
6	0	[]	[]	0.671764391748	0.606105776857	0.591062446557	0.610170720039	0.678100453278	[]	[]
7	0	[]	[]	[]	0.721191653131	0.666729955445	0.721948883084	[]	[]	[]
8	0	[]	[]	[]	[]	0.820918886801	[]	[]	[]	[]
