c\b	mol	0	1	2	3	4	5	6	7	8
0	0	[]	[]	[]	[]	[]	[]	[]	[]	[]
1	0	[]	[]	[]	[]	0.705891126364	[]	[]	[]	[]
2	0	[]	[]	[]	0.60698960763	0.60290782963	0.638344695334	[]	[]	[]
3	0	[]	[]	0.549124986179	0.519037425947	0.507884739905	0.52863148393	0.587009125087	[]	[]
4	0	[]	0.563562452473	0.515808537135	0.42135868272	0.243620479433	0.310099534775	0.471681500007	0.572823203472	[]
5	0	[]	[]	0.527318139846	0.493954349652	0.484946920078	0.517272760869	0.588728925919	[]	[]
6	0	[]	[]	[]	0.597243303778	0.59650573704	0.636031534985	[]	[]	[]
7	0	[]	[]	[]	[]	0.702312377404	[]	[]	[]	[]
8	0	[]	[]	[]	[]	[]	[]	[]	[]	[]
