c\b	mol	0	1	2	3	4	5	6	7	8
0	0	[]	[]	[]	[]	[]	[]	[]	[]	[]
1	0	[]	[]	[]	[]	[]	[]	[]	[]	[]
2	0	[]	[]	[]	[]	0.643541974812	[]	[]	[]	[]
3	0	[]	[]	[]	0.532231615742	0.541198237361	0.578163030377	[]	[]	[]
4	0	[]	[]	0.543420752196	0.514516122831	0.472575131378	0.448657059629	0.549026539038	[]	[]
5	0	[]	[]	[]	0.510237951396	0.518904063497	0.561541710418	[]	[]	[]
6	0	[]	[]	[]	[]	0.633817291245	[]	[]	[]	[]
7	0	[]	[]	[]	[]	[]	[]	[]	[]	[]
8	0	[]	[]	[]	[]	[]	[]	[]	[]	[]
