a\c	mol	0	1	2	3	4	5	6	7	8
0	0	[]	[]	[]	[]	[]	[]	[]	[]	[]
1	0	[]	[]	[]	[]	[]	[]	[]	[]	[]
2	0	[]	[]	[]	[]	[]	[]	[]	[]	[]
3	0	[]	[]	[]	[]	0.563562452473	[]	[]	[]	[]
4	0	[]	[]	[]	0.654068754027	0.567270172434	0.637745528792	[]	[]	[]
5	0	[]	[]	[]	[]	0.572823203472	[]	[]	[]	[]
6	0	[]	[]	[]	[]	[]	[]	[]	[]	[]
7	0	[]	[]	[]	[]	[]	[]	[]	[]	[]
8	0	[]	[]	[]	[]	[]	[]	[]	[]	[]
