a\c	mol	0	1	2	3	4	5	6	7	8
0	0	[]	[]	[]	[]	0.60825283095	[]	[]	[]	[]
1	0	[]	[]	[]	0.596718725079	0.542455228871	0.585348187443	[]	[]	[]
2	0	[]	[]	0.643541974812	0.541198237361	0.472575131378	0.518904063497	0.633817291245	[]	[]
3	0	[]	0.705891126364	0.60290782963	0.507884739905	0.243620479433	0.484946920078	0.59650573704	0.702312377404	[]
4	0	0.820918886801	0.666729955445	0.591062446557	0.481399849112	0.0	0.481399849112	0.591062446557	0.666729955445	0.820918886801
5	0	[]	0.702312377404	0.59650573704	0.484946920078	0.243620479433	0.507884739905	0.60290782963	0.705891126364	[]
6	0	[]	[]	0.633817291245	0.518904063497	0.472575131378	0.541198237361	0.643541974812	[]	[]
7	0	[]	[]	[]	0.585348187443	0.542455228871	0.596718725079	[]	[]	[]
8	0	[]	[]	[]	[]	0.60825283095	[]	[]	[]	[]
