b\a	mol	0	1	2	3	4	5	6	7	8
0	0	[]	[]	[]	[]	[]	[]	[]	[]	[]
1	0	[]	[]	[]	[]	[]	[]	[]	[]	[]
2	0	[]	[]	[]	[]	0.671764391748	[]	[]	[]	[]
3	0	[]	[]	[]	0.597243303778	0.606105776857	0.638344695334	[]	[]	[]
4	0	[]	[]	0.633817291245	0.59650573704	0.591062446557	0.60290782963	0.643541974812	[]	[]
5	0	[]	[]	[]	0.636031534985	0.610170720039	0.60698960763	[]	[]	[]
6	0	[]	[]	[]	[]	0.678100453278	[]	[]	[]	[]
7	0	[]	[]	[]	[]	[]	[]	[]	[]	[]
8	0	[]	[]	[]	[]	[]	[]	[]	[]	[]
