c\b	mol	0	1	2	3	4	5	6
0	0	[]	[]	[]	[]	[]	[]	[]
0	1	[]	[]	[]	[]	[]	[]	[]
1	0	[]	[]	[]	[]	[]	[]	[]
1	1	[]	[]	[]	[]	[]	[]	[]
2	0	[]	[]	[]	1.96076867413	[]	[]	[]
2	1	[]	[]	[]	1.68822345982	[]	[]	[]
3	0	[]	[]	1.99270439768	1.62815261858	1.73489412616	[]	[]
3	1	[]	[]	1.51785070598	1.44719202096	1.72557186216	[]	[]
4	0	[]	[]	[]	1.96452480889	[]	[]	[]
4	1	[]	[]	[]	1.69148516045	[]	[]	[]
5	0	[]	[]	[]	[]	[]	[]	[]
5	1	[]	[]	[]	[]	[]	[]	[]
6	0	[]	[]	[]	[]	[]	[]	[]
6	1	[]	[]	[]	[]	[]	[]	[]
