a\c	mol	0	1	2	3	4	5	6
0	0	[]	[]	[]	[]	[]	[]	[]
0	1	[]	[]	[]	[]	[]	[]	[]
1	0	[]	[]	[]	[]	[]	[]	[]
1	1	[]	[]	[]	[]	[]	[]	[]
2	0	[]	[]	[]	1.99169631376	[]	[]	[]
2	1	[]	[]	[]	1.58662222275	[]	[]	[]
3	0	[]	[]	2.02027899567	1.66460604997	2.02053625164	[]	[]
3	1	[]	[]	1.73812114756	1.52099879485	1.7370724131	[]	[]
4	0	[]	[]	[]	1.74438343856	[]	[]	[]
4	1	[]	[]	[]	1.72735020686	[]	[]	[]
5	0	[]	[]	[]	[]	[]	[]	[]
5	1	[]	[]	[]	[]	[]	[]	[]
6	0	[]	[]	[]	[]	[]	[]	[]
6	1	[]	[]	[]	[]	[]	[]	[]
