[[-0.09157512 -0.0122628  -0.01114524]]
[[-0.10974031  0.04091852 -0.00999306]]
[[-0.11223969 -0.09046206 -0.00871354]]
[[-0.28067005 -0.09710065  0.00490761]]
[[-0.00759902 -0.00147788 -0.05140596]]
[[-0.00531851  0.00313572 -0.04881501]]
[[-0.19088875 -0.02014136 -0.00371918]]
[[-0.27797006  0.16015206  0.00649849]]
[[-0.01884648 -0.00662483 -0.0061658 ]]
[[-0.01441678  0.00308381 -0.01062663]]
[[-0.10938764  0.06129167 -0.01066503]]
[[-0.07266384  0.11077968 -0.01097317]]
[[-0.03666145 -0.105136   -0.01150724]]
[[-0.04405334 -0.1843787  -0.01263259]]
[[-0.0035129  -0.00641251 -0.05111347]]
[[-0.00132778 -0.00243404 -0.04724079]]
[[-0.17814319 -0.2749137   0.00100612]]
[[-0.93289444 -1.22180463  0.07339648]]
[[-0.00921754 -0.01733555 -0.00272279]]
[[-0.00458657 -0.01008984 -0.00746319]]
[[-0.00115751 -0.00055742 -0.02499956]]
[[-0.00038153  0.00085692 -0.023669  ]]
[[-0.00324548 -0.00076763 -0.04747918]]
[[-0.00121922  0.00267789 -0.04510865]]
[[-1.01052662 -0.11190738  0.08743495]]
[[-0.92193334  1.43349639  0.09470822]]
[[-0.00929211 -0.00584433 -0.00974851]]
[[-0.00472385  0.00162457 -0.01371423]]
[[-0.23604198 -0.31448443  0.04197641]]
[[-0.9831836  -1.25315709  0.1134189 ]]
[[-0.00325318  0.00439388 -0.04740148]]
[[-0.00126935  0.00799111 -0.04622709]]
[[-0.1804626   0.23277443 -0.00405559]]
[[-0.04088098  0.19190748 -0.01049804]]
[[-0.00981703  0.00636764 -0.01427525]]
[[-0.00511043  0.01452666 -0.0158395 ]]
[[-0.03369869  0.09269255 -0.0143467 ]]
[[-0.01042222  0.08123346 -0.01351933]]
[[-0.00123399 -0.07119456 -0.0129436 ]]
[[ 0.01095653 -0.08539889 -0.01466052]]
[[ 0.00048771 -0.01181738 -0.05046345]]
[[ 0.00250125 -0.00874609 -0.0492227 ]]
[[ 0.00072366 -0.11781274 -0.0121561 ]]
[[ 0.04356904 -0.19320459 -0.01681864]]
[[-0.00069844 -0.02593004  0.00314675]]
[[ 0.0035018  -0.02161215 -0.00039428]]
[[ 0.00037469 -0.00248502 -0.02533935]]
[[ 0.0011166  -0.00137634 -0.02386706]]
[[ 0.00060831 -0.0057325  -0.0476615 ]]
[[ 0.0024573  -0.00282164 -0.04559076]]
[[ 0.00353215 -0.5486699  -0.00833927]]
[[ 0.92477623 -1.43204585 -0.12214902]]
[[-0.0001673  -0.01611745 -0.00376743]]
[[ 0.00403068 -0.0108992  -0.0077057 ]]
[[-0.00671118 -0.16116377  0.01901746]]
[[ 0.05410415 -0.24220287  0.00968292]]
[[ 0.00026011 -0.0001971  -0.01504159]]
[[ 0.00057229  0.00027798 -0.01497322]]
[[ 0.00037347 -0.00036667 -0.02291071]]
[[ 0.00111578  0.00067185 -0.02271376]]
[[ 0.00061547 -0.00025635 -0.04483686]]
[[ 0.00246628  0.00228323 -0.04388328]]
[[ 0.00183025  0.00116805 -0.01382094]]
[[ 0.93675314  1.2236803  -0.10100403]]
[[ -5.02002713e-05  -5.01811244e-03  -1.13436927e-02]]
[[ 0.00432983  0.00047306 -0.01403416]]
[[-0.00259264 -0.60118519  0.02178207]]
[[ 0.95767305 -1.47364886 -0.09951505]]
[[-0.00329149 -0.00592547  0.08563106]]
[[ 0.00056066 -0.00123428  0.0884018 ]]
[[ 0.00035614  0.00169012 -0.02376888]]
[[ 0.00114558  0.00278311 -0.02485541]]
[[ 0.00061457  0.00478094 -0.04420374]]
[[ 0.00251669  0.0074794  -0.04443991]]
[[ -1.46673352e-04   5.49101640e-01  -1.90188057e-02]]
[[ 0.04559501  0.18138988 -0.014718  ]]
