[[-0.13149192 -0.00682893  0.00721479]]
[[-0.14932402  0.06309279  0.00769639]]
[[-0.17287688 -0.0972497   0.00960968]]
[[-0.34999593 -0.07390598  0.02202425]]
[[-0.01779228  0.00045179 -0.07428398]]
[[-0.01401998  0.00948089 -0.07062989]]
[[-0.24271713 -0.0072226   0.01313846]]
[[-0.32819201  0.1962048   0.02303776]]
[[-0.020423    0.00071374  0.07469038]]
[[-0.01654586  0.00923029  0.07108198]]
[[-0.14647924  0.08277153  0.00624658]]
[[-0.10442497  0.14624867  0.00604428]]
[[-0.11161347 -0.15177485  0.00621227]]
[[-0.16362663 -0.2043139   0.00503028]]
[[-0.0118979  -0.00815113 -0.08184667]]
[[-0.00822062  0.00045181 -0.07682941]]
[[-0.27252421 -0.28312808  0.01839544]]
[[-1.0527155  -1.17322501  0.09170758]]
[[-0.01482843 -0.00786185  0.08227244]]
[[-0.01097396  0.00022909  0.07709707]]
[[-0.00296902 -0.0001897  -0.03765998]]
[[-0.00165188  0.00236123 -0.03567465]]
[[-0.01123896  0.00212025 -0.07278126]]
[[-0.00758798  0.00945336 -0.06942346]]
[[-1.08500182 -0.08457692  0.10362894]]
[[-0.98955372  1.49760088  0.11130031]]
[[-0.01386157  0.00255888  0.07298457]]
[[-0.01006529  0.00935472  0.06968256]]
[[ -4.78315781e-03  -7.94023098e-05   3.72273645e-02]]
[[-0.0034432   0.00227328  0.03546828]]
[[-0.01045424  0.01075726 -0.06871417]]
[[-0.00680825  0.01785036 -0.06686228]]
[[-0.22477187  0.26891871  0.01147137]]
[[-0.07448713  0.24291204  0.00519881]]
[[-0.01287664  0.01123977  0.06866144]]
[[-0.00914213  0.01772699  0.06714831]]
[[-0.05901219  0.12566191  0.00155695]]
[[-0.0282353   0.12002165  0.00235969]]
[[-0.04035578 -0.1540639   0.00179297]]
[[-0.0597204  -0.20570225 -0.00161792]]
[[-0.00436991 -0.01907984 -0.08828994]]
[[-0.00096161 -0.01202949 -0.08884819]]
[[-0.11637379 -0.22118625  0.00595227]]
[[-0.26119538 -0.30367586  0.01447522]]
[[-0.00758862 -0.01874924  0.08934311]]
[[-0.00415234 -0.01230635  0.08963445]]
[[-0.00038769 -0.00336297 -0.03921939]]
[[ 0.00085931 -0.00131357 -0.03707319]]
[[-0.00483971 -0.00709728 -0.08218635]]
[[-0.00149238 -0.00021424 -0.08001599]]
[[-0.20778332 -0.57006852  0.01560833]]
[[ 0.62022778 -1.25598391 -0.08781848]]
[[-0.00781401 -0.0065582   0.08279749]]
[[-0.00438555 -0.00022626  0.08054408]]
[[-0.00224031 -0.00322808  0.0393524 ]]
[[-0.00097295 -0.00140278  0.037364  ]]
[[  4.80202475e-05  -2.91257991e-05  -2.16134489e-02]]
[[ 0.00054019  0.00077578 -0.0214912 ]]
[[-0.00039864  0.00014598 -0.03514115]]
[[ 0.00085011  0.0020695  -0.034784  ]]
[[-0.00483214  0.00333308 -0.07381894]]
[[-0.00130733  0.00933536 -0.07235171]]
[[-0.12147743  0.07210598  0.00390888]]
[[ 0.85232433  1.34887695 -0.08349744]]
[[-0.00748652  0.00396238  0.07396657]]
[[-0.00392666  0.00938343  0.07262805]]
[[-0.00221371  0.00027929  0.03514905]]
[[-0.00095065  0.00203282  0.03507257]]
[[ -9.85449541e-04   3.98624186e-05   2.16142445e-02]]
[[-0.00048722  0.00071298  0.02162798]]
[[-0.00040905  0.0035593  -0.03578062]]
[[ 0.00091363  0.00554895 -0.03723041]]
[[-0.0042096   0.01207993 -0.06811868]]
[[-0.00055652  0.01776159 -0.06804906]]
[[-0.05064803  0.61206489 -0.00422904]]
[[ 0.01566937  0.25308055  0.00038058]]
[[-0.00663738  0.01265773  0.06788967]]
[[-0.00299414  0.01772859  0.06828363]]
[[-0.00217572  0.00370654  0.03569925]]
[[-0.00084177  0.00548599  0.03752056]]
[[-0.00342224  0.0205774  -0.06618973]]
[[ 0.00048914  0.02527383 -0.06551386]]
[[-0.02210777  0.15977568 -0.00078076]]
[[-0.00071357  0.12444947  0.00071841]]
[[-0.00572446  0.02106329  0.06575209]]
[[-0.00180742  0.02513275  0.06579795]]
[[-0.01164596  0.1011902  -0.00041199]]
[[ 0.00121198  0.0894154   0.00029368]]
[[-0.15026114 -0.41091886  0.0109418 ]]
[[-0.88002419 -1.37295239  0.07688356]]
[[ 0.00267936 -0.0067668  -0.0888899 ]]
[[ 0.00643372 -0.00149777 -0.08857273]]
[[-0.86301246 -0.34768831  0.09021023]]
[[-0.66714334  1.30436641  0.08552298]]
[[-0.00053207 -0.00598871  0.0901654 ]]
[[ 0.00323596 -0.00135447  0.08974373]]
[[ 0.00212044  0.00041243 -0.03634753]]
[[ 0.00344155  0.00181235 -0.03765762]]
[[ 0.00207519  0.00421685 -0.07899   ]]
[[ 0.00602316  0.00874072 -0.07906386]]
[[ 0.81160944  0.36818277 -0.0920645 ]]
[[ 0.23012039  0.31419967 -0.01642013]]
[[-0.00083075  0.00504638  0.07939966]]
[[ 0.00308544  0.00893213  0.07964835]]
[[ 0.00027824  0.00056829  0.0368913 ]]
[[ 0.00161016  0.00176646  0.03843556]]
[[ 0.00231039  0.01343889 -0.07288298]]
[[ 0.00671701  0.01768565 -0.0750373 ]]
[[ 0.13849088  0.37698288 -0.01509364]]
[[ 0.06077791  0.18077868 -0.00217112]]
[[-0.00035067  0.01415957  0.07272553]]
[[ 0.00400472  0.017714    0.07534808]]
[[ 0.01900633  0.15864683 -0.00278515]]
[[ 0.02748926  0.11547201 -0.00141181]]
[[ 0.10276632 -0.05940199 -0.01444075]]
[[ 1.07149905  1.21063672 -0.10475829]]
[[ 0.01049636  0.00480422 -0.08739009]]
[[ 0.01482756  0.00766777 -0.08684386]]
[[ 0.18619346  0.60407942 -0.02009727]]
[[ 0.16178918  0.22047087 -0.00927037]]
[[ 0.00730854  0.00583877  0.08839741]]
[[ 0.01175775  0.00792604  0.08787817]]
[[ 0.10684892  0.21663986 -0.0085295 ]]
[[ 0.08151249  0.13087731 -0.00466825]]
[[ 0.29973708  0.30730843 -0.02910391]]
[[ 0.16934584  0.10358007 -0.01297473]]
