[[ -3.21367043e-04  -6.71670657e-21  -1.60638475e-21]]
[[ -4.94881247e-04  -2.79342967e-04   3.48739347e-21]]
[[ -4.94881247e-04  -3.25578292e-21  -2.79342967e-04]]
[[ -8.30242484e-04   5.29395661e-23   1.35392941e-20]]
[[ -4.94881247e-04   7.58491559e-20   2.79342967e-04]]
[[ -4.94881247e-04   2.79342967e-04  -2.36288287e-20]]
[[ -2.79342967e-04  -4.94881247e-04   3.46023990e-21]]
[[-0.00046807 -0.00046807 -0.00046807]]
[[ -8.01953936e-04  -8.01953936e-04   8.08613088e-20]]
[[-0.00046807 -0.00046807  0.00046807]]
[[ -2.79342967e-04   8.02789294e-23  -4.94881247e-04]]
[[ -8.01953936e-04   2.68668302e-20  -8.01953936e-04]]
[[ -1.06470959e-03   5.37336615e-20   1.07890840e-19]]
[[ -8.01953936e-04   1.89338361e-19   8.01953936e-04]]
[[ -2.79342967e-04   5.40508725e-20   4.94881247e-04]]
[[-0.00046807  0.00046807 -0.00046807]]
[[ -8.01953936e-04   8.01953936e-04  -2.72109376e-20]]
[[-0.00046807  0.00046807  0.00046807]]
[[ -2.79342967e-04   4.94881247e-04  -1.00678288e-20]]
[[ -1.18173921e-20  -3.21367043e-04  -5.01249846e-21]]
[[ -6.67700203e-21  -4.94881247e-04  -2.79342967e-04]]
[[ -6.70618118e-21  -8.30242484e-04   2.71447616e-20]]
[[  7.10833876e-20  -4.94881247e-04   2.79342967e-04]]
[[ -2.01969215e-20  -2.79342967e-04  -4.94881247e-04]]
[[ -5.41460494e-20  -8.01953936e-04  -8.01953936e-04]]
[[ -8.12464951e-20  -1.06470959e-03   1.07679074e-19]]
[[  1.76065789e-19  -8.01953936e-04   8.01953936e-04]]
[[  4.73975593e-20  -2.79342967e-04   4.94881247e-04]]
[[ -1.18284809e-20  -6.77592438e-21  -3.21367043e-04]]
[[ -6.74121279e-21   6.76931108e-21  -8.30242484e-04]]
[[ -8.14504150e-20  -2.75039138e-20  -1.06470959e-03]]
[[ -5.46942516e-20   1.07784962e-19   2.70680005e-19]]
[[  1.89698190e-19   2.42608584e-19   1.06470959e-03]]
[[  5.41783897e-20   6.76700015e-20   8.30242484e-04]]
[[  1.69647108e-20   2.16460752e-20   3.21367043e-04]]
[[  7.11589743e-20   2.79342967e-04  -4.94881247e-04]]
[[  1.76101417e-19   8.01953936e-04  -8.01953936e-04]]
[[  1.89885997e-19   1.06470959e-03  -5.46336559e-20]]
[[  5.01288592e-19   8.01953936e-04   8.01953936e-04]]
[[  1.28564673e-19   2.79342967e-04   4.94881247e-04]]
[[  3.04576486e-20   4.94881247e-04  -2.79342967e-04]]
[[  5.41297470e-20   8.30242484e-04  -1.34863569e-20]]
[[  1.28548839e-19   4.94881247e-04   2.79342967e-04]]
[[  1.68726823e-20   3.21367043e-04  -8.41493470e-21]]
[[  2.79342967e-04  -4.94881247e-04  -1.00605847e-20]]
[[ 0.00046807 -0.00046807 -0.00046807]]
[[  8.01953936e-04  -8.01953936e-04   4.03399507e-20]]
[[ 0.00046807 -0.00046807  0.00046807]]
[[  2.79342967e-04  -1.34472825e-20  -4.94881247e-04]]
[[  8.01953936e-04  -4.06474910e-20  -8.01953936e-04]]
[[  1.06470959e-03  -1.08864859e-19  -5.44483464e-20]]
[[  8.01953936e-04   1.50307127e-19   8.01953936e-04]]
[[  2.79342967e-04   2.55356983e-20   4.94881247e-04]]
[[ 0.00046807  0.00046807 -0.00046807]]
[[  8.01953936e-04   8.01953936e-04  -9.50000559e-20]]
[[ 0.00046807  0.00046807  0.00046807]]
[[  2.79342967e-04   4.94881247e-04  -2.69726568e-20]]
[[  4.94881247e-04  -2.79342967e-04  -1.00573164e-20]]
[[  4.94881247e-04  -1.68624661e-20  -2.79342967e-04]]
[[  8.30242484e-04  -2.70918238e-20  -1.35760038e-20]]
[[  4.94881247e-04   7.00541189e-20   2.79342967e-04]]
[[  4.94881247e-04   2.79342967e-04  -2.70252081e-20]]
[[  3.21367043e-04  -1.35062056e-20  -8.38761178e-21]]
