[[ -1.12063857e-04  -1.32348898e-23  -2.24335625e-23]]
[[ -1.59773513e-04  -3.99156483e-05  -7.08440009e-23]]
[[ -1.59773513e-04  -5.43871258e-23  -3.99156483e-05]]
[[ -1.74954141e-04  -8.93355179e-23  -9.26442408e-23]]
[[ -1.59773513e-04  -8.64403768e-23   3.99156483e-05]]
[[ -1.59773513e-04   3.99156483e-05  -8.18904478e-23]]
[[ -1.79121746e-04  -1.19382445e-04  -1.13840732e-22]]
[[ -2.30074836e-04  -7.66320278e-05  -7.66320278e-05]]
[[ -2.65435274e-04  -8.84195497e-05  -1.42275085e-22]]
[[ -2.30074836e-04  -7.66320278e-05   7.66320278e-05]]
[[ -1.79121746e-04  -7.53634045e-23  -1.19382445e-04]]
[[ -2.65435274e-04  -9.59529650e-23  -8.84195497e-05]]
[[ -3.10903282e-04  -1.19114028e-22  -9.26442441e-23]]
[[ -2.65435274e-04  -4.96308440e-23   8.84195497e-05]]
[[ -1.79121746e-04   4.48432920e-20   1.19382445e-04]]
[[ -2.30074836e-04   7.66320278e-05  -7.66320278e-05]]
[[ -2.65435274e-04   8.84195497e-05  -9.34544599e-23]]
[[ -2.30074836e-04   7.66320278e-05   7.66320278e-05]]
[[ -1.79121746e-04   1.19382445e-04  -1.08102171e-22]]
[[ -1.19382445e-04  -1.79121746e-04  -9.94040475e-23]]
[[-0.00020716 -0.00020716 -0.00010353]]
[[ -2.47214950e-04  -2.47214950e-04  -1.57858637e-22]]
[[-0.00020716 -0.00020716  0.00010353]]
[[-0.00020716 -0.00010353 -0.00020716]]
[[-0.00038058 -0.00019022 -0.00019022]]
[[ -5.00396342e-04  -2.50106393e-04  -1.84852280e-22]]
[[-0.00038058 -0.00019022  0.00019022]]
[[-0.00020716 -0.00010353  0.00020716]]
[[ -1.19382445e-04  -1.12323798e-22  -1.79121746e-04]]
[[ -2.47214950e-04  -9.26442422e-23  -2.47214950e-04]]
[[ -5.00396342e-04  -2.05128811e-22  -2.50106393e-04]]
[[ -6.99693863e-04  -1.19114029e-22  -6.43036105e-23]]
[[ -5.00396342e-04  -1.16624560e-22   2.50106393e-04]]
[[ -2.47214950e-04   9.29254837e-20   2.47214950e-04]]
[[ -1.19382445e-04   4.47638180e-20   1.79121746e-04]]
[[-0.00020716  0.00010353 -0.00020716]]
[[-0.00038058  0.00019022 -0.00019022]]
[[ -5.00396342e-04   2.50106393e-04  -1.57687794e-22]]
[[-0.00038058  0.00019022  0.00019022]]
[[-0.00020716  0.00010353  0.00020716]]
[[-0.00020716  0.00020716 -0.00010353]]
[[ -2.47214950e-04   2.47214950e-04  -1.34905182e-22]]
[[-0.00020716  0.00020716  0.00010353]]
[[ -1.19382445e-04   1.79121746e-04  -1.23973700e-22]]
[[ -3.99156483e-05  -1.59773513e-04  -6.86559911e-23]]
[[ -7.66320278e-05  -2.30074836e-04  -7.66320278e-05]]
[[ -8.84195497e-05  -2.65435274e-04  -1.19114025e-22]]
[[ -7.66320278e-05  -2.30074836e-04   7.66320278e-05]]
[[-0.00010353 -0.00020716 -0.00020716]]
[[-0.00019022 -0.00038058 -0.00019022]]
[[ -2.50106393e-04  -5.00396342e-04  -2.11758273e-22]]
[[-0.00019022 -0.00038058  0.00019022]]
[[-0.00010353 -0.00020716  0.00020716]]
[[ -7.66320278e-05  -7.66320278e-05  -2.30074836e-04]]
[[-0.00019022 -0.00019022 -0.00038058]]
[[-0.00053803 -0.00053803 -0.00053803]]
[[ -9.88695733e-04  -9.88695733e-04   3.70576981e-22]]
[[-0.00053803 -0.00053803  0.00053803]]
[[-0.00019022 -0.00019022  0.00038058]]
[[ -7.66320278e-05  -7.66320278e-05   2.30074836e-04]]
[[ -3.99156483e-05  -6.37229982e-23  -1.59773513e-04]]
[[ -8.84195497e-05  -6.53472780e-23  -2.65435274e-04]]
[[ -2.50106393e-04  -8.33921794e-23  -5.00396342e-04]]
[[ -9.88695733e-04   2.84550182e-22  -9.88695733e-04]]
[[ -2.79833037e-03   6.55954345e-22   1.16467051e-21]]
[[ -9.88695733e-04   4.53708648e-22   9.88695733e-04]]
[[ -2.50106393e-04   1.88175854e-19   5.00396342e-04]]
[[ -8.84195497e-05   6.63814995e-20   2.65435274e-04]]
[[ -3.99156483e-05   2.99070524e-20   1.59773513e-04]]
[[ -7.66320278e-05   7.66320278e-05  -2.30074836e-04]]
[[-0.00019022  0.00019022 -0.00038058]]
[[-0.00053803  0.00053803 -0.00053803]]
[[ -9.88695733e-04   9.88695733e-04   3.44107197e-22]]
[[-0.00053803  0.00053803  0.00053803]]
[[-0.00019022  0.00019022  0.00038058]]
[[ -7.66320278e-05   7.66320278e-05   2.30074836e-04]]
[[-0.00010353  0.00020716 -0.00020716]]
[[-0.00019022  0.00038058 -0.00019022]]
[[ -2.50106393e-04   5.00396342e-04  -1.32348921e-22]]
[[-0.00019022  0.00038058  0.00019022]]
[[-0.00010353  0.00020716  0.00020716]]
[[ -7.66320278e-05   2.30074836e-04  -7.66320278e-05]]
[[ -8.84195497e-05   2.65435274e-04  -1.25731473e-22]]
[[ -7.66320278e-05   2.30074836e-04   7.66320278e-05]]
[[ -3.99156483e-05   1.59773513e-04  -9.07992318e-23]]
[[ -5.74257422e-23  -1.12063857e-04  -3.14328642e-23]]
[[ -1.45797856e-22  -1.59773513e-04  -3.99156483e-05]]
[[ -7.82998456e-23  -1.74954141e-04  -8.60267943e-23]]
[[ -8.11715439e-23  -1.59773513e-04   3.99156483e-05]]
[[ -7.28759059e-23  -1.79121746e-04  -1.19382445e-04]]
[[ -8.35549485e-23  -2.65435274e-04  -8.84195497e-05]]
[[ -4.64222887e-23  -3.10903282e-04  -9.92616894e-23]]
[[ -2.81823064e-23  -2.65435274e-04   8.84195497e-05]]
[[  4.47179295e-20  -1.79121746e-04   1.19382445e-04]]
[[ -7.19655226e-23  -1.19382445e-04  -1.79121746e-04]]
[[ -8.07729071e-23  -2.47214950e-04  -2.47214950e-04]]
[[ -8.34370123e-23  -5.00396342e-04  -2.50106393e-04]]
[[ -5.26816806e-23  -6.99693863e-04  -1.58818703e-22]]
[[ -6.61712295e-23  -5.00396342e-04   2.50106393e-04]]
[[  9.29054671e-20  -2.47214950e-04   2.47214950e-04]]
[[  4.47244742e-20  -1.19382445e-04   1.79121746e-04]]
[[ -2.24447971e-24  -3.99156483e-05  -1.59773513e-04]]
[[ -2.20640769e-23  -8.84195497e-05  -2.65435274e-04]]
[[  1.19485816e-23  -2.50106393e-04  -5.00396342e-04]]
[[  1.22729714e-22  -9.88695733e-04  -9.88695733e-04]]
[[  1.07735246e-22  -2.79833037e-03   1.00585179e-21]]
[[  3.88594013e-22  -9.88695733e-04   9.88695733e-04]]
[[  1.88277343e-19  -2.50106393e-04   5.00396342e-04]]
[[  6.64032112e-20  -8.84195497e-05   2.65435274e-04]]
[[  2.99295080e-20  -3.99156483e-05   1.59773513e-04]]
[[ -2.24784718e-23  -3.95258445e-23  -1.12063857e-04]]
[[ -2.81855373e-23  -5.56586005e-23  -1.74954141e-04]]
[[  1.10380971e-23  -9.34894493e-23  -3.10903282e-04]]
[[ -2.06032633e-22   0.00000000e+00  -6.99693863e-04]]
[[  7.98216512e-22   1.29265440e-21  -2.79833037e-03]]
[[  3.79249455e-21   3.58169271e-21   4.87044030e-21]]
[[  6.43010259e-22   1.42018897e-21   2.79833037e-03]]
[[  2.63520988e-19   2.63556851e-19   6.99693863e-04]]
[[  7.78261367e-20   7.77992824e-20   3.10903282e-04]]
[[  3.27814294e-20   3.28019296e-20   1.74954141e-04]]
[[  1.67760559e-20   1.67864434e-20   1.12063857e-04]]
[[ -6.20305718e-23   3.99156483e-05  -1.59773513e-04]]
[[ -2.00979072e-24   8.84195497e-05  -2.65435274e-04]]
[[ -6.11532150e-23   2.50106393e-04  -5.00396342e-04]]
[[  2.69906498e-22   9.88695733e-04  -9.88695733e-04]]
[[  1.66802980e-21   2.79833037e-03   1.16467049e-21]]
[[  5.56395385e-22   9.88695733e-04   9.88695733e-04]]
[[  1.88349111e-19   2.50106393e-04   5.00396342e-04]]
[[  6.65255090e-20   8.84195497e-05   2.65435274e-04]]
[[  2.99454393e-20   3.99156483e-05   1.59773513e-04]]
[[  4.48208991e-20   1.19382445e-04  -1.79121746e-04]]
[[  9.28608754e-20   2.47214950e-04  -2.47214950e-04]]
[[  1.88328264e-19   5.00396342e-04  -2.50106393e-04]]
