b\a	mol	0	1	2	3	4	5	6	7	8	9	10
0	0	[]	[]	[]	[]	[]	2.6958787218	[]	[]	[]	[]	[]
0	1	[]	[]	[]	[]	[]	2.17282531003	[]	[]	[]	[]	[]
0	2	[]	[]	[]	[]	[]	2.17959151754	[]	[]	[]	[]	[]
0	3	[]	[]	[]	[]	[]	0.95754029604	[]	[]	[]	[]	[]
1	0	[]	[]	[]	[]	2.12448005704	3.8692128946	2.10740767285	[]	[]	[]	[]
1	1	[]	[]	[]	[]	1.80194667485	1.9378874563	1.79805538341	[]	[]	[]	[]
1	2	[]	[]	[]	[]	1.8235633589	1.65685848811	1.94204768587	[]	[]	[]	[]
1	3	[]	[]	[]	[]	1.15408227052	1.51822037045	0.727384520074	[]	[]	[]	[]
2	0	[]	[]	[]	7.94469580855	2.57326383449	2.46974934032	2.57647858024	10.8885087298	[]	[]	[]
2	1	[]	[]	[]	2.08971831473	1.71433235473	1.02491510479	1.69271651574	2.33909750073	[]	[]	[]
2	2	[]	[]	[]	1.56590184669	1.4705174108	1.44223147944	1.29221929706	1.57517006617	[]	[]	[]
2	3	[]	[]	[]	0.805716122291	0.724086858328	1.40892381613	0.679367114524	0.824713272631	[]	[]	[]
3	0	[]	[]	1.72172321863	9.56196410992	2.00003546135	1.58048241322	1.98935614701	13.4695848367	1.65652010049	[]	[]
3	1	[]	[]	1.74733348988	1.97974904813	1.17112029301	0.743558170373	1.15627023744	2.1076796734	1.72941193247	[]	[]
3	2	[]	[]	1.10494659096	0.705943372447	1.36023223712	0.639680920672	1.42011282087	0.798363808607	0.987651598459	[]	[]
3	3	[]	[]	0.764679628738	-0.0947579432923	1.70136915305	1.13195199569	1.99021594483	-0.107722878245	0.530812239652	[]	[]
4	0	[]	2.11894514706	2.35850075487	5.84310197993	1.47628501057	0.949875600064	1.45923224123	7.85152280892	2.29340440028	2.1044888625	[]
4	1	[]	1.70728876104	1.69836902227	1.1434098892	1.05429193515	0.399623148365	1.02953911139	1.13387475372	1.67869765353	1.70018318314	[]
4	2	[]	2.9164119949	1.15358918208	0.932697921096	1.19323858726	1.05364936768	1.05719701093	0.989655590885	1.14077196101	2.92564937513	[]
4	3	[]	3.29434789965	-0.91008352028	0.642495157884	1.42714857857	1.19029360102	1.78001499498	0.63546423135	-1.70816875874	3.30229724069	[]
5	0	3.85037164801	2.69834326477	1.98828518215	1.72561031458	1.20800551781	0.0	1.20392285742	1.85441396083	1.94651707967	2.67636856334	3.84919281167
5	1	2.71041819932	1.4787685801	1.11288528736	0.939728339942	0.991682828189	1.86595249989	0.967299984847	0.945488280987	1.1061406603	1.47519173194	2.70215333734
5	2	2.81565414027	1.42521494428	1.35022225169	0.867987513439	1.15490340621	1.15460582994	1.1184319477	0.87722091257	1.34186085016	1.4286414568	2.80996357612
5	3	3.53015083391	2.96338100917	0.677059273671	-0.238445912033	1.82917158176	1.41089501164	2.77785140134	-0.249099359321	0.182459788434	2.96868862882	3.53029350322
6	0	[]	2.2732743451	1.16343347361	1.21171052696	1.02791389082	2.04611255779	1.01564507163	1.18562232923	1.14680319172	2.25927212784	[]
6	1	[]	2.5386703341	1.21778317705	1.53342190003	0.782909098459	2.21590310367	0.809179393529	1.96799989567	1.21678315365	2.53494347162	[]
6	2	[]	1.68578517472	1.6384589048	1.13168258779	1.18527090442	1.01579509356	1.18044018543	1.13146561811	1.57748319696	1.6915123276	[]
6	3	[]	1.90705680789	-0.73262831166	-2.64954097137	2.42553155892	0.989995188537	3.9484786155	-2.58709663499	-1.75483158585	1.91179683661	[]
7	0	[]	[]	1.21061935494	1.04861008999	0.840443644687	2.85298257388	0.848712336574	1.03187995277	1.19837329372	[]	[]
7	1	[]	[]	2.16533353902	1.40223587082	0.734501564326	1.37528954134	0.731405142633	1.6194771895	2.1391450425	[]	[]
7	2	[]	[]	1.590090955	0.64113212799	1.47422022303	1.15973065695	1.74171183317	0.633054852973	1.49165087975	[]	[]
7	3	[]	[]	0.668012493499	-3.57195105223	2.19420314824	2.73695120783	4.62897137727	-3.46440654419	0.311751256686	[]	[]
8	0	[]	[]	[]	0.937744778931	0.625774330389	3.97032025269	0.631391425576	1.01868255491	[]	[]	[]
8	1	[]	[]	[]	2.07821769159	1.0840016418	1.93130213016	1.08570451662	2.079180992	[]	[]	[]
8	2	[]	[]	[]	0.598019803155	2.02623511328	1.3376841232	3.2346979174	0.580056039	[]	[]	[]
8	3	[]	[]	[]	0.498890902003	0.992479169964	5.87495609192	3.41874242107	0.503075997835	[]	[]	[]
9	0	[]	[]	[]	[]	0.489716484322	4.20247394545	0.509087518267	[]	[]	[]	[]
9	1	[]	[]	[]	[]	1.96577236644	2.01386467168	2.09754355204	[]	[]	[]	[]
9	2	[]	[]	[]	[]	1.72017542041	2.14469967171	3.36444758156	[]	[]	[]	[]
9	3	[]	[]	[]	[]	1.82138013515	8.46667765222	2.00224207723	[]	[]	[]	[]
10	0	[]	[]	[]	[]	[]	4.60060082902	[]	[]	[]	[]	[]
10	1	[]	[]	[]	[]	[]	2.06868132978	[]	[]	[]	[]	[]
10	2	[]	[]	[]	[]	[]	2.83865814511	[]	[]	[]	[]	[]
10	3	[]	[]	[]	[]	[]	4.13418136721	[]	[]	[]	[]	[]
