[[-0.00114767 -0.000227    0.00052171]]
[[-0.00809647 -0.00183341 -0.0031514 ]]
[[-0.01611638 -0.00132439  0.00113218]]
[[ -2.06492370e-02   4.68193418e-03  -7.76433310e-05]]
[[ -3.34638808e-05  -1.14177207e-03   9.72553092e-04]]
[[-0.01922933  0.00606014  0.00097799]]
[[-0.01925114  0.00585084  0.0044128 ]]
[[  5.63602563e-05  -1.49175479e-03   2.14409156e-03]]
[[-0.01397228  0.00567223 -0.00020345]]
[[-0.00565241  0.00116796  0.00369051]]
[[-0.01507221  0.00488556  0.00247477]]
[[-0.004604    0.0033804  -0.00341263]]
[[-0.01928451  0.00834196 -0.00275963]]
[[ 0.00046629 -0.00033844 -0.00187428]]
[[-0.02069065  0.00643374  0.00071403]]
[[-0.02200875  0.0022888   0.00146928]]
[[-0.0003681  -0.00160544  0.00013721]]
[[-0.01455204 -0.00169767 -0.00431575]]
[[-0.00633781 -0.00517786  0.0035524 ]]
[[-0.00901425 -0.00363606  0.00737046]]
[[-0.01242677 -0.00172932  0.00518844]]
[[-0.00117461 -0.00190396  0.00408723]]
[[-0.01304272 -0.0095677   0.01025841]]
[[-0.0038315  -0.00177239  0.00766999]]
[[-0.00703881  0.00071261  0.00077652]]
[[-0.00058372 -0.00307257 -0.00055279]]
[[-0.01358464  0.00018658  0.00267007]]
[[-0.00043602  0.00046997  0.00281332]]
[[-0.00242799 -0.00242937 -0.00080631]]
[[ 0.00072982 -0.00125955  0.00224558]]
[[-0.01474619 -0.00391535  0.01302227]]
[[-0.01009312  0.00087583  0.0036381 ]]
[[-0.00678097 -0.00671097  0.01513795]]
[[ -3.31174447e-05   1.90889319e-04   8.30748742e-04]]
[[ -2.21302845e-04  -1.96728783e-03   3.29138625e-05]]
[[-0.00477125  0.00088403  0.0025807 ]]
[[-0.01052146 -0.00239377  0.01167547]]
[[-0.00593318  0.00224471  0.00196599]]
[[-0.00267571 -0.00310773  0.00577323]]
[[ -1.05408677e-03  -8.15420852e-05   4.96032762e-04]]
[[-0.00765572 -0.00290999  0.00674221]]
[[-0.00088384  0.000463    0.00036286]]
[[-0.01106811 -0.00318502  0.00689974]]
[[-0.00113509  0.00039971  0.00071944]]
[[-0.0053527  -0.00082921  0.00026079]]
[[ -7.57180264e-04   7.91881705e-05   9.97563587e-04]]
[[-0.00996778 -0.00300986  0.00445896]]
[[-0.00264332 -0.00177301  0.00368887]]
[[ -1.12285719e-03   3.63903957e-04   8.99916413e-05]]
[[-0.00471866  0.00058779 -0.00050733]]
[[-0.0009589  -0.00037169 -0.0006203 ]]
[[-0.00523423 -0.00311982  0.00382908]]
[[ 0.0011525   0.00716307  0.00195114]]
[[-0.00091641 -0.00266617  0.00444752]]
[[-0.00098443 -0.00118854  0.00196308]]
[[ 0.0010596  -0.01047974  0.00265373]]
[[ 0.00703916 -0.00903095  0.00545455]]
[[-0.0009982  -0.00128293  0.0014653 ]]
[[ 0.00262957 -0.0235637   0.00672169]]
[[ 0.0031603  -0.00385408 -0.00381046]]
[[ 0.00296212 -0.02516061  0.00739688]]
[[ 0.00388502 -0.00885242  0.00359688]]
[[ 0.00161936 -0.02132409 -0.00201032]]
[[-0.00125237 -0.00587462 -0.00099385]]
[[ 0.00667625 -0.02513025 -0.00107845]]
[[ 0.00445997 -0.01033916 -0.0137261 ]]
[[-0.00136331 -0.00215954 -0.00491014]]
[[ 0.00012486  0.00260744  0.00167329]]
[[-0.00278049 -0.00762708  0.0001418 ]]
[[-0.00833988 -0.00545248 -0.00531241]]
[[-0.0195378  -0.00563119 -0.01475516]]
[[ 0.00081493  0.00199222 -0.00380176]]
[[-0.01339113  0.01704358 -0.03630261]]
[[-0.00154659  0.00852065 -0.01907725]]
[[-0.00187802  0.00086632 -0.00032531]]
[[-0.00127846  0.00775599  0.00332674]]
[[-0.01641106  0.00541417 -0.00685971]]
[[-0.0010749   0.00327988 -0.00031524]]
[[-0.00368538 -0.00202391 -0.00457119]]
[[-0.00015551  0.00022796 -0.00237314]]
[[-0.00464322  0.00134526 -0.00923823]]
[[-0.00130804 -0.00035506 -0.00012469]]
[[-0.00570292  0.00062534 -0.01110264]]
[[-0.00344712 -0.00110348 -0.00345509]]
[[ -4.89952100e-04  -9.86075684e-06  -1.34483717e-03]]
[[-0.001032    0.00035038 -0.00169379]]
[[-0.01223725  0.00037344 -0.00425   ]]
[[-0.00479659  0.00096308  0.00192638]]
[[  3.87916722e-05  -1.47186982e-04  -1.62430087e-03]]
[[-0.00338166 -0.00267333 -0.00346579]]
[[-0.00676914 -0.00748685 -0.01711686]]
[[-0.00545889 -0.0043491  -0.01129332]]
[[-0.01393665  0.00229652 -0.01804143]]
[[-0.00064723  0.00353468 -0.00031684]]
[[-0.00862801 -0.00100101 -0.00078648]]
[[-0.00062231 -0.00375116 -0.00843632]]
[[-0.00637147 -0.0085729  -0.00537075]]
[[-0.00071416 -0.00084186  0.00020405]]
[[-0.00056937 -0.00333482 -0.00374832]]
[[-0.00356578 -0.00155717 -0.0011992 ]]
[[ -6.08949775e-04  -1.08015392e-03  -1.70515979e-05]]
[[-0.00629034 -0.00364688 -0.00204308]]
[[-0.00910952 -0.00358118 -0.0004319 ]]
[[-0.01526263  0.00214778 -0.00550476]]
[[-0.00016394 -0.00102052 -0.00198044]]
[[-0.013345    0.0041881  -0.00620088]]
[[-0.019371    0.00373259 -0.01041988]]
[[ 0.00066029 -0.00119943 -0.00322479]]
[[-0.01918781  0.00987212 -0.0095161 ]]
[[-0.00753889  0.00118654  0.00359337]]
[[-0.0109808   0.00890943 -0.00493568]]
[[-0.00505562  0.00517948 -0.00224288]]
[[-0.01087376  0.01200594 -0.00294693]]
[[ 0.00143266  0.0010042  -0.00155886]]
[[-0.01659864  0.01596837 -0.00186902]]
[[-0.02156261  0.00502434  0.00246386]]
[[-0.00057347 -0.00128746  0.00116521]]
[[-0.01545074 -0.00055289 -0.00464146]]
[[-0.00425727 -0.00871644  0.00060419]]
[[-0.00455804 -0.01041489  0.00255559]]
[[-0.00422329 -0.00768033 -0.00242583]]
[[-0.00029588 -0.00134776  0.0009721 ]]
[[-0.0044935  -0.0094603  -0.00180185]]
[[-0.00043902 -0.00140598  0.00121927]]
[[ -1.50334078e-03  -5.84157979e-04   8.91477097e-05]]
