[[-0.00146649 -0.00056049  0.00118637]]
[[-0.0198591  -0.00289889  0.00319031]]
[[-0.02491737 -0.00071453  0.00223368]]
[[-0.03048698  0.00727569  0.00203847]]
[[  2.98563642e-05  -1.87443110e-03   2.20030952e-03]]
[[-0.02686569  0.00891221  0.00153793]]
[[-0.02662204  0.00817845  0.00697991]]
[[ 0.0001194  -0.00211719  0.00332779]]
[[-0.01867653  0.00789698 -0.00021126]]
[[-0.00756509  0.00162935  0.00502085]]
[[-0.02039404  0.00685683  0.00365005]]
[[-0.00616769  0.00465627 -0.00463752]]
[[-0.02669258  0.01229207 -0.00445889]]
[[ 0.00076922 -0.00027243 -0.0028902 ]]
[[-0.02963775  0.0095188   0.00184964]]
[[-0.03271443  0.00568913  0.00074257]]
[[-0.00024169 -0.00189871 -0.00041608]]
[[-0.02509827 -0.00078467 -0.0038989 ]]
[[-0.01073242 -0.01086477  0.0130653 ]]
[[-0.01307413 -0.00805857  0.01636332]]
[[-0.01565604 -0.00360137  0.00646538]]
[[-0.00148338 -0.00243368  0.00534922]]
[[-0.01549889 -0.01248411  0.01111578]]
[[-0.00414154 -0.00258137  0.00865536]]
[[-0.00819646  0.0007522   0.00099163]]
[[-0.00050811 -0.00415664 -0.00071358]]
[[-0.01711158 -0.00350201  0.00555329]]
[[ -5.09933781e-05  -1.01725893e-03   2.65068713e-03]]
[[-0.00293764 -0.00271879 -0.00086247]]
[[-0.00031694 -0.00271595  0.00417128]]
[[-0.01771726 -0.00524452  0.01807758]]
[[-0.01229974  0.00115487  0.00476244]]
[[-0.00752148 -0.00891521  0.02047403]]
[[ 0.00052285  0.00045734  0.00148295]]
[[ -2.13392358e-04  -2.62650073e-03   2.43032266e-05]]
[[-0.00580635  0.00112533  0.00318463]]
[[-0.01199028 -0.0031456   0.0170404 ]]
[[-0.00732934  0.0028962   0.00240246]]
[[-0.00339899 -0.00414747  0.00836554]]
[[-0.00047268  0.00044803  0.00116327]]
[[-0.01000305 -0.00474597  0.00965298]]
[[-0.00111543  0.00049885  0.00056471]]
[[-0.01365191 -0.00482965  0.01005196]]
[[-0.00121592  0.00013552  0.00083313]]
[[-0.00660677 -0.00101238  0.0002696 ]]
[[-0.00077788  0.00031728  0.00154481]]
[[-0.01263028 -0.00454944  0.00757416]]
[[-0.00383126 -0.00248096  0.00551674]]
[[-0.00117315  0.00087194  0.00049707]]
[[-0.00585704  0.00076384 -0.00070121]]
[[-0.00118009 -0.00025744 -0.00132687]]
[[-0.01616209 -0.00126525 -0.0003316 ]]
[[-0.01032175  0.00734248  0.00173731]]
[[-0.01269016 -0.00521755  0.00270828]]
[[-0.00143062 -0.00230546  0.00097857]]
[[-0.00663511 -0.0151825   0.00024709]]
[[ 0.00132364 -0.01508268  0.00323316]]
[[-0.00151781 -0.00295669  0.00013935]]
[[  1.64263983e-05  -3.10847244e-02   2.20700261e-03]]
[[ 0.00349951 -0.00595183 -0.005285  ]]
[[-0.00414425 -0.03108549  0.00521433]]
[[ 0.00305551 -0.00991951  0.00154846]]
[[-0.00548427 -0.02579311 -0.00305447]]
[[-0.00220179 -0.00703739 -0.000493  ]]
[[-0.0029291  -0.02922066 -0.00091612]]
[[-0.00732032 -0.01228272 -0.0131035 ]]
[[-0.00174588 -0.00367799 -0.00351955]]
[[-0.01197254  0.00255149  0.0028473 ]]
[[-0.00539365 -0.00841897 -0.00775888]]
[[-0.01087527 -0.00435272 -0.01397552]]
[[-0.02527624 -0.00615504 -0.02046222]]
[[ 0.00135197  0.00290439 -0.00567732]]
[[-0.01636496  0.02455452 -0.04990061]]
[[-0.00226158  0.01210413 -0.02635774]]
[[-0.0016359   0.00115983 -0.00069137]]
[[-0.00184777  0.01101572  0.00447029]]
[[-0.0211028   0.0083894  -0.01011206]]
[[-0.00147691  0.00486082 -0.00029582]]
[[-0.00487878 -0.00275988 -0.00608095]]
[[ -1.06458671e-05   8.56407926e-04  -3.75096402e-03]]
[[-0.00610822  0.00100002 -0.01410035]]
[[-0.00135486 -0.00052597 -0.00046478]]
[[-0.00701235  0.00110005 -0.0158519 ]]
[[-0.00468991 -0.0015452  -0.0046093 ]]
[[ -6.45379796e-04  -4.73798321e-06  -1.73962143e-03]]
[[-0.00093403  0.00013856 -0.00229863]]
[[-0.01410237 -0.00049694 -0.00822212]]
[[-0.00508995  0.00053843  0.00138631]]
[[-0.00010314  0.00011914 -0.0032301 ]]
[[-0.00467327 -0.00360471 -0.0046532 ]]
[[-0.00834635 -0.00618928 -0.02683748]]
[[-0.00720614 -0.00564971 -0.01571685]]
[[-0.01289547  0.00608719 -0.02670578]]
[[-0.00105679  0.00492198 -0.00037283]]
[[-0.00851283 -0.00071462 -0.00090364]]
[[-0.00118732 -0.00505263 -0.01057953]]
[[-0.00983912 -0.0088481  -0.01322719]]
