[[-0.09951671 -0.01771833 -0.02686284]]
[[-0.11705694  0.0385053  -0.02900496]]
[[-0.11735933 -0.09861687 -0.02276237]]
[[-0.28490331 -0.10321294 -0.0119954 ]]
[[-0.00911432 -0.00274794 -0.05967484]]
[[-0.00644503  0.00269778 -0.05707885]]
[[-0.19659359 -0.02594524 -0.02176265]]
[[-0.28279679  0.15692545 -0.01503366]]
[[-0.08634343 -0.06653927  0.04566256]]
[[-0.13561558 -0.06560284  0.04480052]]
[[-0.11576299  0.05863674 -0.0332045 ]]
[[-0.0778208   0.11162561 -0.03657835]]
[[-0.03924909 -0.1146368  -0.02198648]]
[[-0.04568646 -0.19287897 -0.02553913]]
[[-0.00426467 -0.00851592 -0.05863704]]
[[-0.00169197 -0.00387421 -0.0545023 ]]
[[-0.18088555 -0.28316104 -0.01400681]]
[[-0.93475708 -1.22857564  0.05510748]]
[[-0.03774999 -0.08331011  0.0430848 ]]
[[-0.0411562  -0.10697689  0.03780353]]
[[-0.00141695 -0.00094153 -0.02910278]]
[[-0.00049598  0.00073645 -0.0276465 ]]
[[-0.00395371 -0.00194492 -0.05510329]]
[[-0.00157317  0.00212635 -0.05275949]]
[[-1.01376613 -0.11797956  0.06726362]]
[[-0.92403695  1.42969187  0.07094359]]
[[-0.08826798 -0.12554336  0.04246836]]
[[-0.19781328 -0.2503832   0.04598158]]
[[-0.00943982 -0.00834345  0.06888864]]
[[-0.00646311 -0.0033924   0.07098893]]
[[-0.00399377  0.00413553 -0.05584137]]
[[-0.00163813  0.00843703 -0.05493271]]
[[-0.1840436   0.23014212 -0.02889019]]
[[-0.04292518  0.19240851 -0.0375938 ]]
[[-0.30888889 -0.17030988  0.06033168]]
[[-1.0395054   0.12315056  0.13864524]]
[[-0.03729635  0.09472943 -0.0416381 ]]
[[-0.01225104  0.08663995 -0.04059439]]
[[-0.00179124 -0.08087463 -0.01969734]]
[[ 0.01125298 -0.09498521 -0.02347437]]
[[ 0.000426   -0.01466557 -0.05749403]]
[[ 0.00278479 -0.01114801 -0.0563253 ]]
[[ 0.00021129 -0.12715703 -0.02267581]]
[[ 0.0439274  -0.20194681 -0.0299522 ]]
[[-0.00634951 -0.07090209  0.04052187]]
[[ 0.00241085 -0.08100188  0.03736676]]
[[ 0.00039176 -0.00321975 -0.02935529]]
[[ 0.00127084 -0.00190004 -0.02773692]]
[[ 0.00059098 -0.00771203 -0.05470033]]
[[ 0.00276121 -0.00431572 -0.05265727]]
[[ 0.00297268 -0.55690085 -0.02395356]]
[[ 0.92532229 -1.43914621 -0.14103696]]
[[-0.01172423 -0.0952496   0.03856609]]
[[ 0.00238194 -0.13264953  0.03368451]]
[[-0.00293995 -0.01495895  0.06365633]]
[[ -6.29590071e-05  -1.18567839e-02   6.47016226e-02]]
[[ 0.00028219 -0.00034849 -0.01731756]]
[[ 0.00064909  0.00021227 -0.01726502]]
