[[-0.12648132 -0.01954253  0.00705151]]
[[-0.14963765  0.04636763  0.00755084]]
[[-0.15109001 -0.11099709  0.00891599]]
[[-0.33011672 -0.10605953  0.02116521]]
[[-0.01832413 -0.00388857 -0.07037621]]
[[-0.01522049  0.00507702 -0.06914839]]
[[-0.23609405 -0.03022543  0.0130784 ]]
[[-0.33307478  0.16764091  0.02290847]]
[[-0.02066065 -0.00364852  0.07102927]]
[[-0.0175727   0.00471817  0.06967085]]
[[-0.1543194   0.06405003  0.00667984]]
[[-0.12076272  0.13387036  0.00646484]]
[[-0.06945246 -0.14016527  0.0049072 ]]
[[-0.08858372 -0.21775129  0.00227764]]
[[-0.01233778 -0.01260402 -0.07308303]]
[[-0.00938284 -0.0045666  -0.07083268]]
[[-0.22786453 -0.30670827  0.01722551]]
[[-1.00613239 -1.24298276  0.08922328]]
[[-0.01465659 -0.0124566   0.07350837]]
[[-0.01166402 -0.00511198  0.07087076]]
[[-0.00337353 -0.00118745 -0.03698324]]
[[-0.00208422  0.00145748 -0.0354715 ]]
[[-0.0122913  -0.00293105 -0.06916188]]
[[-0.00932562  0.00458447 -0.06880846]]
[[-1.07687035 -0.12965822  0.10374224]]
[[-1.01258427  1.44592503  0.11156568]]
[[-0.01460182 -0.00271436  0.06951762]]
[[-0.01166116  0.00416631  0.06912894]]
[[-0.0051002  -0.00109251  0.03649907]]
[[-0.00381672  0.001327    0.03517676]]
[[-0.01214215  0.00605772 -0.06969219]]
[[-0.00885935  0.01401607 -0.07050334]]
[[-0.24574975  0.23955928  0.01227111]]
[[-0.11043252  0.23389875  0.00607122]]
[[-0.01453388  0.0064061   0.06989864]]
[[-0.01129893  0.01372066  0.07098287]]
[[-0.08074184  0.11772289  0.00227247]]
[[-0.04970447  0.12760189  0.00297316]]
[[-0.0183142  -0.11125574  0.00185284]]
[[-0.01063736 -0.1327821  -0.00113011]]
[[-0.00537544 -0.02215421 -0.07509082]]
[[-0.00275939 -0.01613115 -0.0775209 ]]
[[-0.03287476 -0.16811534  0.00266316]]
[[-0.00726958 -0.25349219 -0.00286549]]
[[-0.0077626  -0.0218604   0.07544527]]
[[-0.00522508 -0.01664975  0.07721156]]
[[-0.00083882 -0.00437784 -0.03806407]]
[[ 0.00036958 -0.00223751 -0.03642381]]
[[-0.00616543 -0.01209671 -0.07336837]]
[[-0.00363032 -0.00551716 -0.07458983]]
[[-0.06418665 -0.60744294  0.00757929]]
[[ 0.80141517 -1.49497799 -0.10460634]]
[[-0.00850781 -0.0119106   0.0735467 ]]
[[-0.00607365 -0.00609459  0.07455274]]
[[-0.00258768 -0.00427189  0.03804953]]
[[-0.00139009 -0.00238207  0.03653344]]
[[-0.00011744 -0.00037158 -0.02150152]]
[[ 0.00036764  0.00047245 -0.02149572]]
[[-0.00084095 -0.00085882 -0.03470193]]
[[ 0.00037262  0.00117631 -0.0348202 ]]
[[-0.00663175 -0.00230951 -0.07093846]]
