[[-0.31987566  0.25448522  0.03086176]]
[[-0.17897457  0.26656861  0.01804721]]
[[-0.1050768  -0.0881993   0.01706826]]
[[ 0.69218861  1.18500438 -0.06446287]]
[[-0.00800936  0.00414785 -0.1003531 ]]
[[-0.00335889  0.01149346 -0.08866509]]
[[-0.21701461  0.5992414   0.01627552]]
[[-0.23506408  0.38391782  0.02424691]]
[[-0.01179074  0.00400598  0.09849968]]
[[-0.00681097  0.01066067  0.08792263]]
[[-0.120685    0.19660967  0.00746892]]
[[-0.06517612  0.20099086  0.00656019]]
[[ 0.16456173 -0.3965262  -0.00776965]]
[[ 0.27238576 -0.39804016 -0.02320959]]
[[ 0.00125905 -0.00727878 -0.09957335]]
[[ 0.0052388  -0.00071577 -0.08668208]]
[[ 0.90923421 -0.17194152 -0.09163337]]
[[-0.60283048 -1.112907    0.06584303]]
[[-0.00242128 -0.00704682  0.09862637]]
[[ 0.00203975 -0.00126718  0.08619936]]
[[-0.00080104  0.00016908 -0.03929416]]
[[ 0.00042812  0.00224501 -0.03659784]]
[[ 0.00119193  0.00505041 -0.08789604]]
[[ 0.00451049  0.0097385  -0.07682577]]
[[-0.80602559  0.21287709  0.08723467]]
[[-0.8335026   1.55149946  0.10712694]]
[[-0.00219584  0.00513081  0.08709913]]
[[ 0.00157754  0.0091772   0.07673538]]
[[-0.00271441  0.00023457  0.03857581]]
[[-0.00142288  0.00209991  0.03619633]]
[[ 0.00010878  0.01472027 -0.07964005]]
[[ 0.00300079  0.01869837 -0.07191646]]
[[-0.14457051  0.35370469  0.00945115]]
[[-0.01188231  0.26207652  0.0039639 ]]
[[-0.00295262  0.01472386  0.07900525]]
[[ 0.00030424  0.01816895  0.07211485]]
[[-0.02277045  0.15872722  0.00068143]]
[[ 0.00069143  0.12787557  0.00177167]]
[[ 0.03383772 -0.142552    0.00111829]]
[[ 0.06727268 -0.15890323 -0.00337116]]
[[ 0.00772566 -0.01871719 -0.08966291]]
[[ 0.01137737 -0.01370416 -0.08396428]]
[[ 0.11734028 -0.20799549 -0.0028355 ]]
[[ 0.16469861 -0.25416965 -0.00897434]]
[[ 0.00458801 -0.01830327  0.0895691 ]]
[[ 0.00850929 -0.01409265  0.08358135]]
[[ 0.00171757 -0.00310414 -0.03959566]]
[[ 0.00290238 -0.00152902 -0.03679576]]
[[ 0.00864601 -0.00605873 -0.08491757]]
[[ 0.01146168 -0.00178969 -0.07601759]]
[[ 0.23159587 -0.53820745 -0.00774153]]
[[ 1.05644694 -1.41573262 -0.11384467]]
[[ 0.00562336 -0.00572209  0.08473411]]
[[ 0.00876778 -0.00216887  0.07590402]]
[[-0.00015217 -0.00299288  0.0394577 ]]
[[ 0.00109088 -0.00165441  0.03685998]]
[[  7.38647443e-04   6.45805348e-05  -2.17022798e-02]]
[[ 0.00121927  0.00071474 -0.02143933]]
[[ 0.00166494  0.00042285 -0.03547529]]
[[ 0.00284275  0.00188285 -0.03449177]]
[[ 0.00817137  0.00527304 -0.0762867 ]]
[[ 0.01051283  0.00799312 -0.06899066]]
[[ 0.13525715  0.10786317 -0.00641028]]
[[ 1.00997794  1.27665327 -0.08911895]]
[[ 0.00536582  0.00548961  0.07605927]]
[[ 0.00799344  0.00759313  0.06908686]]
[[-0.00016996  0.00050975  0.03529247]]
[[ 0.00106054  0.00179059  0.03461926]]
[[-0.00029896  0.00012463  0.02162287]]
[[ 0.00019652  0.00064032  0.02150019]]
[[ 0.00156392  0.00387832 -0.03605741]]
[[ 0.00281698  0.00540059 -0.03690825]]
[[ 0.00683696  0.01426041 -0.06956521]]
[[ 0.0090656   0.01658229 -0.06512838]]
[[ 0.0511004   0.63002346 -0.00708082]]
[[ 0.08028296  0.22832511 -0.00150541]]
[[ 0.00424203  0.01440052  0.06927631]]
[[ 0.00669169  0.01620036  0.06541325]]
[[-0.00022248  0.00396083  0.03582867]]
[[ 0.001078    0.00527116  0.03706117]]
[[ 0.00514309  0.02237041 -0.06687918]]
[[ 0.00781782  0.02425071 -0.06317806]]
[[ 0.02241887  0.16789523 -0.00197457]]
[[ 0.02908422  0.11386068 -0.00013245]]
[[ 0.00271884  0.02255372  0.0664979 ]]
[[ 0.00557582  0.02392278  0.0635129 ]]
[[ 0.00922563  0.10479739 -0.00094858]]
[[ 0.01574624  0.08443463 -0.00010814]]
[[ 0.10510156 -0.13080503 -0.00277476]]
[[ 0.14275068 -0.13874337 -0.00711208]]
[[ 0.01462693 -0.00535034 -0.07777092]]
[[ 0.01720749 -0.00307625 -0.07258083]]
[[ 0.28115515 -0.22701285 -0.01384621]]
[[ 0.35171755 -0.15428999 -0.02330569]]
[[ 0.01194881 -0.00492719  0.07777434]]
[[ 0.01469039 -0.00333875  0.0723659 ]]
[[ 0.00412886  0.0006504  -0.03547243]]
[[ 0.00540838  0.00158476 -0.03622209]]
[[ 0.01380875  0.00512334 -0.06967067]]
[[ 0.01606541  0.00626823 -0.06607302]]
[[ 1.09303075  0.15908284 -0.10459658]]
[[ 0.33394911  0.12331614 -0.02064362]]
[[ 0.01131398  0.00542639  0.06950008]]
[[ 0.01369297  0.00597322  0.06600994]]
[[ 0.00234452  0.00075629  0.03579539]]
[[ 0.00366746  0.00148343  0.03675327]]
[[ 0.01249473  0.01375394 -0.06533936]]
[[ 0.01520264  0.01499397 -0.0647572 ]]
[[ 0.22539348  0.32325117 -0.01683656]]
[[ 0.10584057  0.12262091 -0.00352392]]
[[ 0.01014083  0.01398745  0.06505437]]
[[ 0.01293434  0.01465367  0.06478158]]
[[ 0.05831813  0.1392205  -0.00357485]]
[[ 0.05033127  0.09037126 -0.00207177]]
[[ 0.1694488  -0.05690379 -0.00707391]]
[[ 0.15679027 -0.03974333 -0.0073032 ]]
[[ 0.01954107  0.00484699 -0.06844976]]
[[ 0.02193871  0.00486812 -0.06654242]]
[[ 0.24213832  0.04519437 -0.0127927 ]]
[[ 0.1472534   0.03023057 -0.00614695]]
[[ 0.01713402  0.00523389  0.06806161]]
[[ 0.01967366  0.00461711  0.06612798]]
[[ 0.14478954  0.11651432 -0.00747372]]
[[ 0.09409768  0.06496591 -0.00432127]]
[[ 0.12678539  0.0241204  -0.00620053]]
[[ 0.10258391  0.01358444 -0.00580749]]
