a\c	mol	0	1	2	3	4	5	6
0	0	[]	[]	[]	0.591625232424	[]	[]	[]
1	0	[]	[]	0.552718917948	0.482985649592	0.535188781487	[]	[]
2	0	[]	0.62098468963	0.487887648906	0.244366721122	0.467159529586	0.615307309293	[]
3	0	0.739703655267	0.579062348239	0.454511995083	0.0	0.454511995083	0.579062348239	0.739703655267
4	0	[]	0.615307309293	0.467159529586	0.244366721122	0.487887648906	0.62098468963	[]
5	0	[]	[]	0.535188781487	0.482985649592	0.552718917948	[]	[]
6	0	[]	[]	[]	0.591625232424	[]	[]	[]
