time	name	mols_cen	mols_sur	mols_outer	insize	outsize	energyev	Uqq	Uqd	Udd	Totdip_x	Totdip_y	Totdip_z
Tue, 12 May 2015 22:13:10 +0000	TIPS_Pc_cation_neut_inner1_outer0	['TIPS_Pc_mola_cation_aniso_cifstruct_chelpg.xyz']	['TIPS_Pc_mola_neut_aniso_cifstruct_chelpg.xyz']	['TIPS_Pc_mola_aniso_cifstruct_chelpg.xyz']	1	0	-0.485775551408	-0.26821895746	-0.435113187895	0.217556593948	-0.00220046583554	-0.000881523089626	0.000357137647913
