[[-0.64713401 -0.73560063  1.06973035]]
[[-0.5486948  -0.30400353 -0.14727339]]
[[ 0.29056258 -0.09063352  0.15624219]]
[[ 0.1654711  -0.78461188  0.29820201]]
[[ 0.04762242  0.11409629 -0.302217  ]]
[[ 0.05807068  0.05336811 -0.37025297]]
[[ 0.50005269 -1.54515522  1.48870633]]
[[-0.79025401 -1.3278393  -0.00467543]]
[[-0.0929533  -0.09849328  0.40674497]]
[[-0.11307043 -0.0747341   0.18226741]]
[[-0.40769686  0.31705238  0.20217684]]
[[-1.05246489  0.03231576 -1.10250001]]
[[ 1.05310194  1.98808955 -0.4482405 ]]
[[ 3.59520665 -1.41732868 -1.27703477]]
