a\c	mol	0	1	2	3	4	5	6
0	0	[]	[]	[]	[]	[]	[]	[]
0	1	[]	[]	[]	[]	[]	[]	[]
1	0	[]	[]	[]	[]	[]	[]	[]
1	1	[]	[]	[]	[]	[]	[]	[]
2	0	[]	[]	[]	1.64739440289	[]	[]	[]
2	1	[]	[]	[]	1.2430689244	[]	[]	[]
3	0	[]	[]	2.12228244425	1.26983687718	2.111624416	[]	[]
3	1	[]	[]	1.46581247745	1.15278420625	1.46569519233	[]	[]
4	0	[]	[]	[]	0.863609988886	[]	[]	[]
4	1	[]	[]	[]	0.838366384168	[]	[]	[]
5	0	[]	[]	[]	[]	[]	[]	[]
5	1	[]	[]	[]	[]	[]	[]	[]
6	0	[]	[]	[]	[]	[]	[]	[]
6	1	[]	[]	[]	[]	[]	[]	[]
