c\b	mol	0	1	2	3	4	5	6
0	0	[]	[]	[]	[]	[]	[]	[]
0	1	[]	[]	[]	[]	[]	[]	[]
1	0	[]	[]	[]	[]	[]	[]	[]
1	1	[]	[]	[]	[]	[]	[]	[]
2	0	[]	[]	[]	1.67249499918	[]	[]	[]
2	1	[]	[]	[]	2.46019518493	[]	[]	[]
3	0	[]	[]	0.536691938228	1.06867146643	0.98832993607	[]	[]
3	1	[]	[]	0.69917844607	1.46070998156	1.65650556112	[]	[]
4	0	[]	[]	[]	1.66781156392	[]	[]	[]
4	1	[]	[]	[]	2.45383689889	[]	[]	[]
5	0	[]	[]	[]	[]	[]	[]	[]
5	1	[]	[]	[]	[]	[]	[]	[]
6	0	[]	[]	[]	[]	[]	[]	[]
6	1	[]	[]	[]	[]	[]	[]	[]
