b\a	mol	0	1	2	3	4
0	0	[]	[]	[]	[]	[]
0	1	[]	[]	[]	[]	[]
1	0	[]	[]	0.815172299881	[]	[]
1	1	[]	[]	0.990780165252	[]	[]
2	0	[]	0.795970646438	0.854483613015	0.856173319945	[]
2	1	[]	1.11547971991	0.834626277029	0.554542763161	[]
3	0	[]	[]	1.01912765329	[]	[]
3	1	[]	[]	0.781505203784	[]	[]
4	0	[]	[]	[]	[]	[]
4	1	[]	[]	[]	[]	[]
