c\b	mol	0	1	2	3	4
0	0	[]	[]	[]	[]	[]
0	1	[]	[]	[]	[]	[]
1	0	[]	[]	0.95553081381	[]	[]
1	1	[]	[]	0.645296948593	[]	[]
2	0	[]	0.851890051693	0.525301067798	1.14290871756	[]
2	1	[]	1.07280410936	0.0435715019191	0.686656853691	[]
3	0	[]	[]	0.856173319945	[]	[]
3	1	[]	[]	0.554542763161	[]	[]
4	0	[]	[]	[]	[]	[]
4	1	[]	[]	[]	[]	[]
