c\b	mol	0	1	2	3	4
0	0	[]	[]	[]	[]	[]
0	1	[]	[]	[]	[]	[]
1	0	[]	[]	0.666962907537	[]	[]
1	1	[]	[]	0.857939187962	[]	[]
2	0	[]	0.787466095448	0.628918079532	0.560566257285	[]
2	1	[]	0.840042297458	0.816849370922	1.13425581678	[]
3	0	[]	[]	0.795970646438	[]	[]
3	1	[]	[]	1.11547971991	[]	[]
4	0	[]	[]	[]	[]	[]
4	1	[]	[]	[]	[]	[]
