b\a	mol	0	1	2	3	4
0	0	[]	[]	[]	[]	[]
0	1	[]	[]	[]	[]	[]
0	2	[]	[]	[]	[]	[]
0	3	[]	[]	[]	[]	[]
1	0	[]	[]	[]	[]	[]
1	1	[]	[]	[]	[]	[]
1	2	[]	[]	[]	[]	[]
1	3	[]	[]	[]	[]	[]
2	0	[]	[]	2.6314258627	[]	[]
2	1	[]	[]	2.94420419035	[]	[]
2	2	[]	[]	2.75987369277	[]	[]
2	3	[]	[]	2.33542280285	[]	[]
3	0	[]	[]	[]	[]	[]
3	1	[]	[]	[]	[]	[]
3	2	[]	[]	[]	[]	[]
3	3	[]	[]	[]	[]	[]
4	0	[]	[]	[]	[]	[]
4	1	[]	[]	[]	[]	[]
4	2	[]	[]	[]	[]	[]
4	3	[]	[]	[]	[]	[]
