time	name	mols_cen	mols_sur	mols_outer	insize	outsize	energyev	Uqq	Uqd	Udd	Totdip_x	Totdip_y	Totdip_z
Mon, 11 May 2015 08:53:06 +0000	Pc_cation_neut_inner1_outer0	['Pentacene_mola_cation_aniso_cifstruct_chelpg.xyz', 'Pentacene_molb_neut_aniso_cifstruct_chelpg.xyz']	['Pentacene_mola_neut_aniso_cifstruct_chelpg.xyz', 'Pentacene_molb_neut_aniso_cifstruct_chelpg.xyz']	['sp_Pc_mola_neut.xyz', 'sp_Pc_molb_neut.xyz']	1	0	-1.35178769628	-1.18151065371	-0.340554085122	0.170277042561	0.413682872748	0.438669001231	0.0673882204662
