time	name	mols_cen	mols_sur	mols_outer	insize	outsize	energyev	Uqq	Uqd	Udd	Totdip_x	Totdip_y	Totdip_z
Sat, 19 Apr 2014 10:15:32 +0000	Pc_anion_neut_inner0_outer1	['Pc_mola_anion_aniso_cifstruct_chelpg.xyz', 'Pc_molb_neut_aniso_cifstruct_chelpg.xyz']	['Pc_mola_neut_aniso_cifstruct_chelpg.xyz', 'Pc_molb_neut_aniso_cifstruct_chelpg.xyz']	['sp_Pc_mola_neut.xyz', 'sp_Pc_molb_neut.xyz']	0	1	0.56003337591	0.148931515236	0.822203721349	-0.411101860674	-22.6474875642	-16.9239525628	4.18493875569
