c\b	mol	0	1	2	3	4
0	0	[]	[]	[]	[]	[]
0	1	[]	[]	[]	[]	[]
1	0	[]	[]	97.6398604732	[]	[]
1	1	[]	[]	84.3675715053	[]	[]
2	0	[]	97.6398604732	113.419193549	97.6398604732	[]
2	1	[]	84.3675715053	61.7717191003	84.3675715053	[]
3	0	[]	[]	97.6398604732	[]	[]
3	1	[]	[]	84.3675715053	[]	[]
4	0	[]	[]	[]	[]	[]
4	1	[]	[]	[]	[]	[]
