[[ 0.00086746  0.00315341 -0.00102314]]
[[ 0.00011997  0.00240014  0.00010586]]
[[ 0.00039224  0.00245453 -0.00010643]]
[[ 0.00246298  0.00636804 -0.00102783]]
[[ 0.00276067  0.00657644 -0.00078867]]
[[ 0.00710353  0.01260441  0.00519526]]
[[ 0.00196428  0.00584746  0.00511447]]
[[ 0.00297106  0.00758398  0.00764604]]
[[-0.00024105  0.00440608  0.00256968]]
[[-0.00016713  0.00306178  0.00129788]]
[[ 0.00053255  0.00409264  0.00100182]]
[[ 0.00080954  0.00140321 -0.00043662]]
[[-0.00025915  0.0018976   0.00036568]]
[[  8.87909266e-05   1.92640321e-03  -5.97650533e-04]]
[[ 0.00584588  0.00942163 -0.00485812]]
[[ 0.01762159  0.0161088   0.00728315]]
[[ 0.00747294  0.0062043   0.01413705]]
[[-0.00056992  0.00236978  0.00089609]]
[[-0.00103881  0.00331945  0.0050176 ]]
[[-0.00112567  0.00255878  0.00184911]]
[[-0.00166931  0.00293658  0.00154417]]
[[-0.00152804  0.00187323  0.00189958]]
[[-0.00118609  0.00213483  0.00082834]]
[[-0.00152843  0.00194382  0.00021692]]
[[-0.00096152  0.00274824 -0.00069137]]
[[-0.0003914  -0.00024874  0.00331243]]
[[-0.00137219  0.00225337 -0.00092007]]
[[-0.0014461   0.00161339 -0.0001908 ]]
[[ 0.00095945  0.00259957 -0.0033514 ]]
[[-0.00027725  0.00245836 -0.00159126]]
[[ 0.00350536  0.00482063 -0.00371638]]
[[ 0.00235604  0.00105203 -0.00520214]]
[[ 0.00106018  0.00329889 -0.00130011]]
[[-0.00063938  0.00181747 -0.00089529]]
[[ 0.00822145  0.00565047 -0.0015643 ]]
[[ 0.00077148  0.00227278 -0.00087821]]
[[ 0.00584684 -0.00093561  0.00804603]]
[[ 0.00582903  0.00531992  0.00952349]]
[[ 0.00632968  0.00543519  0.0113132 ]]
[[ 0.00345424  0.00956392  0.01034231]]
[[ 0.00072726  0.00712452  0.00644507]]
[[ 0.00083526  0.01071384  0.00327264]]
[[-0.00201371 -0.00438916  0.00384115]]
[[ 0.00043117 -0.007165    0.00760312]]
[[ 0.00184984 -0.00526604  0.01252662]]
[[ 0.00725993 -0.01076305  0.01117675]]
[[ 0.00540874 -0.00725662  0.0101463 ]]
[[ 0.0027615  -0.0006436   0.00600971]]
[[ 0.0043421   0.00555323  0.00565939]]
[[ 0.00265566  0.00919553  0.00719354]]
[[ 0.00032611  0.01084411  0.00321299]]
[[ 0.00166908 -0.00585499  0.00826176]]
[[ 0.0138687  -0.01136449  0.01190822]]
[[ 0.00193707 -0.00959943  0.01024512]]
[[ 0.00046478  0.00730384 -0.00192377]]
[[-0.00075483 -0.00583974 -0.00169997]]
[[-0.00191155 -0.00319696 -0.00557567]]
[[  5.15771564e-05   9.59355167e-03  -4.26926559e-03]]
[[  2.08340960e-03  -3.87631392e-03  -8.96099038e-05]]
[[-0.00191768 -0.00449713 -0.01000029]]
[[-0.00122848  0.00432338 -0.0086578 ]]
[[ 0.00011825  0.00987012 -0.00177812]]
[[-0.00283366 -0.0041471  -0.01288   ]]
[[  9.74753255e-05  -1.39493792e-03  -7.30359211e-03]]
[[-0.00027007  0.00671615 -0.00850298]]
[[ 0.00357533 -0.00757037 -0.01185874]]
[[ 0.00073967  0.00357016 -0.00864565]]
[[ 0.00142574  0.00684611 -0.00459842]]
[[ 0.00192732 -0.0032849  -0.00921019]]
[[ 0.01264006 -0.00406596 -0.01132433]]
[[ 0.00342199  0.00571121 -0.00554892]]
[[ 0.00641818 -0.00350414 -0.00529968]]
[[-0.0005889   0.00120162 -0.00065407]]
[[-0.00042777 -0.00113257  0.00062542]]
[[-0.00062613 -0.00053343  0.00071983]]
[[ 0.00227171  0.0057566   0.00069937]]
[[ 0.00331499  0.00278743  0.00116688]]
[[ 0.00967342  0.00885579  0.00770192]]
[[ 0.00518606 -0.00093004  0.00594531]]
[[ 0.00799448  0.00151169  0.00757671]]
[[ 0.00126907 -0.00150713  0.00180209]]
[[ 0.00018571 -0.00185115  0.0011905 ]]
[[  6.97410812e-04  -5.86543870e-05   1.51180100e-03]]
[[-0.00193122  0.00075795 -0.00027324]]
[[-0.0005454  -0.00162529  0.00038934]]
