b\a	mol	0	1	2	3	4	5	6
0	0	[]	[]	[]	[]	[]	[]	[]
0	1	[]	[]	[]	[]	[]	[]	[]
1	0	[]	[]	[]	[]	[]	[]	[]
1	1	[]	[]	[]	[]	[]	[]	[]
2	0	[]	[]	[]	-3.55228777688	[]	[]	[]
2	1	[]	[]	[]	-3.45163186216	[]	[]	[]
3	0	[]	[]	-2.90298889425	-4.05355380653	-3.29363934343	[]	[]
3	1	[]	[]	-3.22025393128	-3.9461380133	-2.88607211745	[]	[]
4	0	[]	[]	[]	-3.565508902	[]	[]	[]
4	1	[]	[]	[]	-3.534671528	[]	[]	[]
5	0	[]	[]	[]	[]	[]	[]	[]
5	1	[]	[]	[]	[]	[]	[]	[]
6	0	[]	[]	[]	[]	[]	[]	[]
6	1	[]	[]	[]	[]	[]	[]	[]
