[[ 1.21502011  3.23487681 -7.07070056]]
[[ 0.67906     1.11661362  1.93526502]]
[[ -8.84088516 -12.00156541 -18.54669615]]
[[ -7.0736883   -2.25330764  12.64639048]]
[[ 0.01021973 -0.11211795  0.68894133]]
[[ 0.02219788  0.02108003  0.6207399 ]]
[[-0.01210683  0.00610568 -0.05198781]]
[[ 0.06955078 -0.08617296 -0.11448675]]
[[ 0.0292272  -0.01463448 -0.0622606 ]]
[[-0.04081569  0.01519857 -0.05755166]]
[[-0.08976679  0.0209671  -0.08877747]]
[[-0.09492031  0.09548402 -0.11371119]]
[[-0.06094654  0.10102818 -0.21437546]]
[[ 0.09133321  0.04634113 -0.23180528]]
[[-0.11338759 -0.02750931 -0.23507985]]
[[-0.01573639 -0.24111205 -0.15681597]]
[[-0.04833905 -0.09954927 -0.13157555]]
[[ -2.81376787e-07   7.82895122e-07  -3.42192035e-06]]
[[  1.47983634e-05  -9.99037388e-06  -1.35440761e-05]]
[[  2.52415214e-06   6.19489404e-07  -3.63188281e-06]]
[[ -2.62524729e-06   1.76949073e-06  -2.81433963e-06]]
[[ -3.17086206e-06   7.45978175e-06  -5.38717216e-06]]
[[  5.56634862e-06   3.27673436e-06  -8.05422485e-06]]
[[  1.68569878e-05  -3.58045883e-05  -9.25585953e-06]]
[[ 0.23088835 -0.10939801 -0.23826435]]
[[ 0.12054503 -0.07047856 -0.228362  ]]
[[ 0.34812518 -0.12247515 -0.23634997]]
[[ 0.2345027  -0.1992673  -0.10541671]]
[[  1.31474967e-05  -6.73466676e-06  -4.87337442e-08]]
[[ 0.39070128 -0.14835394 -0.07061843]]
[[ 0.21658447 -0.1921518  -0.04269283]]
[[  1.35620352e-05  -1.67353236e-05  -4.58251920e-06]]
[[ 0.29516275 -0.17568601 -0.00304296]]
[[  2.58754844e-05  -2.53478258e-06  -3.68057824e-06]]
[[ 0.11840754 -0.1243443  -0.0143399 ]]
[[ 0.18209162 -0.0914539   0.02749429]]
[[ 0.07864872 -0.07131712  0.00766631]]
[[  8.10650594e-06  -1.05326830e-05  -2.96526916e-06]]
[[ 0.09934475 -0.05898045  0.02264127]]
[[  1.30607739e-05  -4.04452731e-06   2.64932532e-06]]
[[  3.42634158e-06  -3.68962808e-06   1.01143180e-06]]
[[  5.50251881e-06  -2.08340817e-06   2.24451448e-06]]
[[ 0.00047548 -0.00266044 -0.01434189]]
[[-0.00719373  0.00438038 -0.02269181]]
[[ -7.66448127e-07   2.39675183e-05  -8.09314803e-04]]
[[  2.31772656e-05  -4.72959865e-03  -5.64552391e-02]]
[[ 0.00776742 -0.04072724 -0.05185404]]
[[ 0.00082504 -0.00165433 -0.00086647]]
[[  2.75783323e-04  -4.20146459e-06  -5.69669798e-04]]
[[-0.00101767  0.00140285 -0.04805109]]
[[-0.00033349  0.00024802 -0.00021868]]
[[-0.02996675  0.02467936 -0.0420703 ]]
[[-0.0246405  -0.01671922 -0.02536615]]
[[-0.00020381  0.00745451 -0.10835094]]
[[-0.00050929  0.00129642 -0.00057272]]
[[ 0.00817275  0.04299649 -0.09894495]]
[[-0.0250957   0.03118237 -0.05929006]]
[[ 0.00058437  0.0005692  -0.00105722]]
[[ 0.00269168 -0.00441468 -0.17048909]]
[[-0.03009033 -0.05094591 -0.0740397 ]]
[[ -1.50065701e-04  -7.94807141e-03  -1.69740796e-01]]
[[-0.00023985 -0.01759993 -0.1057211 ]]
[[ 0.00071114 -0.00565434 -0.00079243]]
[[ 0.0638476  -0.07102771 -0.06303139]]
[[ 0.08033622 -0.06026155 -0.07215654]]
[[ 0.08131213 -0.01966456 -0.10863676]]
[[ 0.00100755 -0.00145521 -0.00080366]]
[[ 0.00089873 -0.01104815 -0.09977341]]
[[ 0.00139676 -0.02216768 -0.05332887]]
[[ 0.00136194 -0.00297274 -0.0004472 ]]
[[ 0.10679726 -0.06576168 -0.01354076]]
[[ 0.00277031 -0.00130798 -0.00033171]]
[[ 0.06741893 -0.10549002 -0.00544854]]
[[ 0.0501925  -0.06239142 -0.00940402]]
[[ 0.00387394 -0.0104767   0.01146257]]
[[  4.99509043e-05  -1.09388464e-02  -2.34359653e-03]]
[[ 0.00072625 -0.00181329 -0.00015918]]
[[ 0.0388805  -0.03150906  0.01016357]]
[[ 0.00148371 -0.00098892  0.0001432 ]]
[[ 0.02653515 -0.03497194  0.00388189]]
[[ 0.00042749 -0.0006063   0.00011776]]
[[  8.68431162e-06  -1.22759627e-04   4.39981636e-04]]
[[ 0.02102557  0.12209523 -0.03974902]]
[[ 0.06832992  0.30679027  0.02988906]]
[[ 0.03594248  0.17612207 -0.01265322]]
[[-0.01019052  0.16040089 -0.06279561]]
[[-0.02504935  0.25425039 -0.05671471]]
[[-0.18376032  0.30373213 -0.08246148]]
[[-0.09771388  0.25599709  0.05677677]]
[[-0.01199286  0.19898342  0.07589987]]
[[ 0.07850747  0.27760546  0.08107657]]
[[ 0.16690637  0.40056118  0.04572314]]
[[ 0.07380899  0.31306509  0.00779769]]
