

'=============================================================

 C60/C60_cation_neut_inner6_outer0/ReorgPlanes_shareq/C60_cation_neut_inner6_outer0_reorgs_shareq_planes_CENTRE_a.dat 

c\b	mol	0	1	2	3	4	5	6	7	8	9	10	11	12
7	0	[]	1.74529283753	1.529652941	1.50627475678	1.49700685109	1.50687781361	1.30744645909	1.48851764421	1.49122839408	1.50148176876	1.5185334566	1.60078386117	[]
7	1	[]	1.72900383212	1.52725066188	1.5065383406	1.50430569846	1.49322962666	1.49275729153	1.50273435929	1.50315740856	1.5171121201	1.66586237156	1.98351285473	[]
8	0	[]	[]	1.73981963762	1.52754370659	1.50925727695	1.50526901097	1.5021921725	1.50256440315	1.5049660775	1.51711977693	1.59661695373	[]	[]
8	1	[]	[]	1.7276068202	1.52822794549	1.51020267489	1.50585513452	1.50517924166	1.50762326667	1.51884697264	1.66522633522	1.98162654543	[]	[]
9	0	[]	[]	[]	1.73984031495	1.52990087254	1.51262509799	1.50896298213	1.51018497927	1.52058008349	1.59748352604	[]	[]	[]
9	1	[]	[]	[]	1.72829561731	1.5317124079	1.51573973957	1.51434663535	1.52335733178	1.66719521723	1.98177855753	[]	[]	[]
10	0	[]	[]	[]	[]	1.74092607264	1.5344449098	1.52070876683	1.52679360807	1.6004873878	[]	[]	[]	[]
10	1	[]	[]	[]	[]	1.73057209173	1.53860235793	1.53244274385	1.67131459044	1.98290335908	[]	[]	[]	[]
11	0	[]	[]	[]	[]	[]	1.74539599786	1.54943976442	1.60787131085	[]	[]	[]	[]	[]
11	1	[]	[]	[]	[]	[]	1.74304463715	1.69174885249	1.98838401529	[]	[]	[]	[]	[]
12	0	[]	[]	[]	[]	[]	[]	1.81783458393	[]	[]	[]	[]	[]	[]
12	1	[]	[]	[]	[]	[]	[]	2.07219298435	[]	[]	[]	[]	[]	[]

'=============================================================

 Pc/Pc_cation_neut_inner6_outer0/ReorgPlanes_shareq/Pc_cation_neut_inner6_outer0_reorgs_shareq_planes_CENTRE_a.dat 

c\b	mol	0	1	2	3	4	5	6	7	8	9	10	11	12
0	0	[]	[]	[]	[]	[]	[]	1.85187791361	[]	[]	[]	[]	[]	[]
0	1	[]	[]	[]	[]	[]	[]	1.84571107106	[]	[]	[]	[]	[]	[]
1	0	[]	[]	[]	[]	[]	1.76883238392	1.50265266423	1.57935924684	[]	[]	[]	[]	[]
1	1	[]	[]	[]	[]	[]	1.57957913674	1.55342662622	1.75919515147	[]	[]	[]	[]	[]
2	0	[]	[]	[]	[]	1.75737463703	1.4693416543	1.34691339063	1.35793228878	1.56024411727	[]	[]	[]	[]
2	1	[]	[]	[]	[]	1.55839102399	1.39097077554	1.38057222241	1.51965182331	1.74859919771	[]	[]	[]	[]
3	0	[]	[]	[]	1.74961867452	1.45856807644	1.32999763718	1.31710373137	1.32033914467	1.34679167591	1.55465660318	[]	[]	[]
3	1	[]	[]	[]	1.54974479016	1.3778975305	1.35339356634	1.35065292633	1.36480963935	1.51203644686	1.74465773669	[]	[]	[]
4	0	[]	[]	1.73804785392	1.44295289953	1.31075511786	1.29489283858	1.29241008148	1.2963884427	1.30738989236	1.33852146248	1.54983793115	[]	[]
4	1	[]	[]	1.53770671286	1.36183009516	1.33420548744	1.32750092554	1.32866213072	1.33559565015	1.35501310748	1.50601352941	1.74103003563	[]	[]
5	0	[]	1.72883999132	1.41905392669	1.25722687676	1.19752294707	1.15890779011	1.17250652527	1.21884873684	1.2577357553	1.28663554384	1.3270466163	1.54414507311	[]
5	1	[]	1.52405101523	1.3304076355	1.27576315999	1.23976423016	1.23094949948	1.25405201296	1.28524241092	1.31105215038	1.34092539768	1.49836972248	1.73684234465	[]
6	0	1.75969389863	1.45516009011	1.30605392191	1.27089870917	1.2299842043	0.794262497813	0.0	0.792902194288	1.22671158041	1.2641557715	1.29026765989	1.33412743516	1.55469690016
6	1	1.55378021365	1.36435154571	1.31799521709	1.28401734494	1.18714444022	0.666299258309	0.684817197745	1.20767376396	1.28711855305	1.31265854733	1.34554217972	1.50653542828	1.74525011318
7	0	[]	1.75138817103	1.446322661	1.29884153505	1.26154081396	1.22017172368	1.17222997885	1.15670503038	1.1919626403	1.24300703148	1.30070770494	1.52649125038	[]
7	1	[]	1.54264157924	1.35569125408	1.30967445233	1.26731257557	1.20690735281	1.15793697147	1.17685348232	1.23915862494	1.30173152102	1.47451171491	1.71696990682	[]
8	0	[]	[]	1.75700234301	1.45651132593	1.31846154447	1.29896300133	1.29184776241	1.29077335513	1.29807143498	1.32678091423	1.53654638736	[]	[]
8	1	[]	[]	1.5502153447	1.37117908255	1.33980400694	1.32841913965	1.32428412116	1.3271377246	1.34405788083	1.49141806678	1.72238934931	[]	[]
9	0	[]	[]	[]	1.7611587532	1.46336360666	1.32961669325	1.31595879771	1.31901635045	1.34381631508	1.54867747937	[]	[]	[]
9	1	[]	[]	[]	1.55577186284	1.38071586998	1.35469777674	1.35172691939	1.36484034077	1.50719718773	1.73346932367	[]	[]	[]
10	0	[]	[]	[]	[]	1.76525221561	1.47132858003	1.34606432942	1.35706338945	1.55744258158	[]	[]	[]	[]
10	1	[]	[]	[]	[]	1.56165693326	1.39255844063	1.3821833394	1.51817222925	1.74133399193	[]	[]	[]	[]
11	0	[]	[]	[]	[]	[]	1.77564828659	1.5047693688	1.57804137691	[]	[]	[]	[]	[]
11	1	[]	[]	[]	[]	[]	1.58080963271	1.55122866298	1.7527048045	[]	[]	[]	[]	[]
12	0	[]	[]	[]	[]	[]	[]	1.85616252462	[]	[]	[]	[]	[]	[]
12	1	[]	[]	[]	[]	[]	[]	1.84089561426	[]	[]	[]	[]	[]	[]

'=============================================================

 Pc/Pc_cation_neut_inner6_outer0/ReorgPlanes_shareq/Pc_cation_neut_inner6_outer0_reorgs_shareq_planes_CENTRE_b.dat 

a\c	mol	0	1	2	3	4	5	6	7	8	9	10	11	12
0	0	[]	[]	[]	[]	[]	[]	1.81575742795	[]	[]	[]	[]	[]	[]
0	1	[]	[]	[]	[]	[]	[]	1.5846769855	[]	[]	[]	[]	[]	[]
1	0	[]	[]	[]	[]	[]	1.78582190941	1.47066614968	1.80584001065	[]	[]	[]	[]	[]
1	1	[]	[]	[]	[]	[]	1.5552790996	1.373736745	1.57168100054	[]	[]	[]	[]	[]
2	0	[]	[]	[]	[]	1.78871677386	1.43850812585	1.31304185413	1.45921247585	1.80896802011	[]	[]	[]	[]
2	1	[]	[]	[]	[]	1.56351527196	1.33957351012	1.32315748499	1.36345806519	1.57594964394	[]	[]	[]	[]
3	0	[]	[]	[]	1.80111009613	1.45336465411	1.26656585591	1.27047353272	1.30677164703	1.46558646216	1.81275680022	[]	[]	[]
3	1	[]	[]	[]	1.57692042893	1.366428003	1.2713727	1.28408203124	1.32024288166	1.37266098203	1.58082890322	[]	[]	[]
4	0	[]	[]	1.80723261374	1.47000662613	1.31317596158	1.18929028433	1.22230579699	1.27278086997	1.319749965	1.47177951256	1.81621158352	[]	[]
4	1	[]	[]	1.58341098061	1.38353137138	1.33628211302	1.2126489919	1.21125421651	1.28698901316	1.33927998413	1.38098538592	1.58579007616	[]	[]
5	0	[]	1.81366833722	1.47836968417	1.33307957463	1.29582077198	1.13401877479	0.969196311929	1.23534042439	1.29906411199	1.33004812456	1.47861052395	1.82279549931	[]
5	1	[]	1.59553447313	1.3937498352	1.35535693123	1.32833223611	1.20593632303	0.642136763555	1.23094500366	1.32807318297	1.35327091852	1.39202841379	1.59862484601	[]
6	0	1.85187791361	1.50265266423	1.34691339063	1.31710373137	1.29241008148	1.17250652527	0.0	1.17222997885	1.29184776241	1.31595879771	1.34606432942	1.5047693688	1.85616252462
6	1	1.84571107106	1.55342662622	1.38057222241	1.35065292633	1.32866213072	1.25405201296	0.684817197745	1.15793697147	1.32428412116	1.35172691939	1.3821833394	1.55122866298	1.84089561426
7	0	[]	1.58162098104	1.35698554502	1.31870508105	1.29563221855	1.23347731763	0.967380150762	1.1312296124	1.29084960605	1.32064657458	1.35938216572	1.57848136255	[]
7	1	[]	1.80899408106	1.52583860793	1.36497175853	1.33542067832	1.29220122043	1.21635102806	1.17051790381	1.3272823355	1.3675208825	1.52606996098	1.80008672141	[]
8	0	[]	[]	1.56839304822	1.3464613069	1.30632415617	1.26789284865	1.21822696517	1.18253253116	1.29851999098	1.34840760871	1.56633487191	[]	[]
8	1	[]	[]	1.80220230251	1.51919635068	1.35583027578	1.31675754271	1.28047159734	1.24928287043	1.34541855667	1.51703139159	1.79350316089	[]	[]
9	0	[]	[]	[]	1.56358268616	1.33911677924	1.29235700945	1.26258948798	1.25036896105	1.32947566438	1.55897297622	[]	[]	[]
9	1	[]	[]	[]	1.7988428067	1.51371571648	1.34606887722	1.3150508631	1.31641683367	1.50016828656	1.78653527077	[]	[]	[]
10	0	[]	[]	[]	[]	1.55926789083	1.33205879953	1.29528656832	1.31276161828	1.54533094521	[]	[]	[]	[]
10	1	[]	[]	[]	[]	1.79550268007	1.50884687418	1.35283386593	1.4926634279	1.77489494635	[]	[]	[]	[]
11	0	[]	[]	[]	[]	[]	1.55599056855	1.34230167098	1.54157127079	[]	[]	[]	[]	[]
11	1	[]	[]	[]	[]	[]	1.79313069939	1.5202878326	1.77500517429	[]	[]	[]	[]	[]
12	0	[]	[]	[]	[]	[]	[]	1.5686734161	[]	[]	[]	[]	[]	[]
12	1	[]	[]	[]	[]	[]	[]	1.80296185998	[]	[]	[]	[]	[]	[]

'=============================================================

 Pc/Pc_cation_neut_inner6_outer0/ReorgPlanes_shareq/Pc_cation_neut_inner6_outer0_reorgs_shareq_planes_CENTRE_c.dat 

b\a	mol	0	1	2	3	4	5	6	7	8	9	10	11	12
0	0	[]	[]	[]	[]	[]	[]	1.75969389863	[]	[]	[]	[]	[]	[]
0	1	[]	[]	[]	[]	[]	[]	1.55378021365	[]	[]	[]	[]	[]	[]
1	0	[]	[]	[]	[]	[]	1.72589953305	1.45516009011	1.49391578094	[]	[]	[]	[]	[]
1	1	[]	[]	[]	[]	[]	1.42494572241	1.36435154571	1.51761075775	[]	[]	[]	[]	[]
2	0	[]	[]	[]	[]	1.71872165053	1.43259156918	1.30605392191	1.31246078744	1.47883856971	[]	[]	[]	[]
2	1	[]	[]	[]	[]	1.41380618515	1.33063460083	1.31799521709	1.33856029642	1.50922690862	[]	[]	[]	[]
3	0	[]	[]	[]	1.71607812385	1.4247563976	1.28911417179	1.27089870917	1.27164590015	1.29902550211	1.47518904439	[]	[]	[]
3	1	[]	[]	[]	1.40887823827	1.3203461546	1.30013630928	1.28401734494	1.29423537483	1.33252922836	1.51033693119	[]	[]	[]
4	0	[]	[]	1.71970364193	1.42473906474	1.28004561072	1.25073916149	1.2299842043	1.23856526588	1.25953989392	1.30013153767	1.48004793173	[]	[]
4	1	[]	[]	1.41385412653	1.31637455811	1.28467831198	1.24069298498	1.18714444022	1.25578673532	1.2953425561	1.34127882116	1.5193727154	[]	[]
5	0	[]	1.73280338755	1.43619476203	1.28828170549	1.24311897149	1.19149622073	0.794262497813	1.19193166857	1.23215258437	1.27043542871	1.31327280091	1.49309871381	[]
5	1	[]	1.43156339669	1.33218813323	1.28971623999	1.22436177435	0.664395309841	0.666299258309	1.20649780505	1.27903114517	1.31621734429	1.36008014343	1.54261441615	[]
6	0	1.81575742795	1.47066614968	1.31304185413	1.27047353272	1.22230579699	0.969196311929	0.0	0.967380150762	1.21822696517	1.26258948798	1.29528656832	1.34230167098	1.5686734161
6	1	1.5846769855	1.373736745	1.32315748499	1.28408203124	1.21125421651	0.642136763555	0.684817197745	1.21635102806	1.28047159734	1.3150508631	1.35283386593	1.5202878326	1.80296185998
7	0	[]	1.54115278137	1.32136502826	1.27471335903	1.23432798876	1.19244132499	0.792902194288	1.18755425936	1.23490875735	1.26954462706	1.30491715176	1.39275267681	[]
7	1	[]	1.50262817887	1.34388048711	1.29843285852	1.26349968537	1.21285444592	1.20767376396	1.26815775012	1.29665683682	1.33247238409	1.48744785266	1.71553656432	[]
8	0	[]	[]	1.51801061001	1.30372806665	1.26089791004	1.23803215446	1.22671158041	1.24268683554	1.2606882276	1.29177055024	1.37715681665	[]	[]
8	1	[]	[]	1.49021720202	1.33349453157	1.2972224265	1.28681055859	1.28711855305	1.29811251382	1.32498102878	1.47766881746	1.7032630906	[]	[]
9	0	[]	[]	[]	1.51102108612	1.30060488814	1.26998953659	1.2641557715	1.27028491416	1.29081084944	1.37168810382	[]	[]	[]
9	1	[]	[]	[]	1.48769861279	1.337497442	1.3134242546	1.31265854733	1.3297732159	1.47634069462	1.69933409495	[]	[]	[]
10	0	[]	[]	[]	[]	1.51271028331	1.30970545191	1.29026765989	1.30036787353	1.37425545671	[]	[]	[]	[]
10	1	[]	[]	[]	[]	1.49302826633	1.35196456809	1.34554217972	1.48267765433	1.70091599815	[]	[]	[]	[]
11	0	[]	[]	[]	[]	[]	1.52133263278	1.33412743516	1.38568664866	[]	[]	[]	[]	[]
11	1	[]	[]	[]	[]	[]	1.50771771825	1.50653542828	1.708290452	[]	[]	[]	[]	[]
12	0	[]	[]	[]	[]	[]	[]	1.55469690016	[]	[]	[]	[]	[]	[]
12	1	[]	[]	[]	[]	[]	[]	1.74525011318	[]	[]	[]	[]	[]	[]

'=============================================================

 PDIF-CN2/PDIF-CN2_cation_neut_inner6_outer0/ReorgPlanes_shareq/PDIF-CN2_cation_neut_inner6_outer0_reorgs_shareq_planes_CENTRE_a.dat 

c\b	mol	0	1	2	3	4	5	6	7	8	9	10	11	12
0	0	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]
1	0	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]
2	0	[]	[]	[]	[]	1.35267004982	1.06396174913	1.02196158369	1.06601880059	1.35544803089	[]	[]	[]	[]
3	0	[]	[]	[]	1.34711948118	1.05373449414	0.996623259529	0.986764445095	1.00034365069	1.0603249703	1.35440306897	[]	[]	[]
4	0	[]	[]	1.33962280211	1.04162351169	0.978639637549	0.961345159143	0.960486590767	0.970055140325	0.993172789272	1.0581220897	1.35416537293	[]	[]
5	0	[]	[]	1.02923164305	0.945367554391	0.891443422614	0.848660511634	0.844441900877	0.885128858113	0.934772974102	0.979019406806	1.05252216367	[]	[]
6	0	[]	[]	0.982641639618	0.943617265757	0.887190072776	0.536793532776	0.0	0.536793532776	0.887190072776	0.943617265757	0.982641639618	[]	[]
7	0	[]	[]	1.05252216367	0.979019406806	0.934772974102	0.885128858113	0.844441900877	0.848660511634	0.891443422614	0.945367554391	1.02923164305	[]	[]
8	0	[]	[]	1.35416537293	1.0581220897	0.993172789272	0.970055140325	0.960486590767	0.961345159143	0.978639637549	1.04162351169	1.33962280211	[]	[]
9	0	[]	[]	[]	1.35440306897	1.0603249703	1.00034365069	0.986764445095	0.996623259529	1.05373449414	1.34711948118	[]	[]	[]
10	0	[]	[]	[]	[]	1.35544803089	1.06601880059	1.02196158369	1.06396174913	1.35267004982	[]	[]	[]	[]
11	0	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]
12	0	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]

'=============================================================

 PDIF-CN2/PDIF-CN2_cation_neut_inner6_outer0/ReorgPlanes_shareq/PDIF-CN2_cation_neut_inner6_outer0_reorgs_shareq_planes_CENTRE_b.dat 

a\c	mol	0	1	2	3	4	5	6	7	8	9	10	11	12
0	0	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]
1	0	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]
2	0	[]	[]	[]	[]	1.23039016203	1.01061787073	0.966529868375	1.00822582931	1.2269433449	[]	[]	[]	[]
3	0	[]	[]	[]	1.23612241177	1.0363484213	0.934907441125	0.938826421927	0.935426743465	1.03292351693	1.23493685871	[]	[]	[]
4	0	[]	[]	1.24190694039	1.04607289837	0.982550646289	0.888620706323	0.939362372834	0.892979296857	0.979582834662	1.04466057884	1.24232300847	[]	[]
5	0	[]	[]	1.05742418408	0.997039255192	0.965415238748	0.855347538672	0.476061383787	0.860251325572	0.96376148868	0.995972725102	1.05745692916	[]	[]
6	0	[]	[]	1.02196158369	0.986764445095	0.960486590767	0.844441900877	0.0	0.844441900877	0.960486590767	0.986764445095	1.02196158369	[]	[]
7	0	[]	[]	[]	0.995972725102	0.96376148868	0.860251325571	0.476061383787	0.855347538672	0.965415238748	0.997039255192	[]	[]	[]
8	0	[]	[]	[]	1.04466057884	0.979582834662	0.892979296857	0.939362372834	0.888620706323	0.982550646289	1.04607289837	[]	[]	[]
9	0	[]	[]	[]	1.23493685871	1.03292351693	0.935426743465	0.938826421927	0.934907441125	1.0363484213	1.23612241177	[]	[]	[]
10	0	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]
11	0	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]
12	0	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]

'=============================================================

 PDIF-CN2/PDIF-CN2_cation_neut_inner6_outer0/ReorgPlanes_shareq/PDIF-CN2_cation_neut_inner6_outer0_reorgs_shareq_planes_CENTRE_c.dat 

b\a	mol	0	1	2	3	4	5	6	7	8	9	10	11	12
0	0	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]
1	0	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]
2	0	[]	[]	[]	[]	1.19217690926	1.02498174841	0.982641639618	0.989403582669	[]	[]	[]	[]	[]
3	0	[]	[]	[]	1.20070114028	1.02435060683	0.965723066192	0.943617265757	0.942674244912	0.967014125963	1.14494689042	[]	[]	[]
4	0	[]	[]	1.20529669448	1.03363373528	0.970569747442	0.920803328362	0.887190072776	0.886753048763	0.912457946879	0.954692007597	[]	[]	[]
5	0	[]	[]	1.02657650689	0.972206709368	0.898377753875	0.665112000336	0.536793532776	0.696175037064	0.850041795027	0.915121736187	[]	[]	[]
6	0	[]	[]	0.966529868375	0.938826421927	0.939362372834	0.476061383787	0.0	0.476061383787	0.939362372834	0.938826421927	[]	[]	[]
7	0	[]	[]	0.965356881674	0.915121736187	0.850041795027	0.696175037064	0.536793532776	0.665112000336	0.898377753875	0.972206709368	[]	[]	[]
8	0	[]	[]	1.14233930637	0.954692007597	0.912457946879	0.886753048763	0.887190072776	0.920803328362	0.970569747442	1.03363373528	[]	[]	[]
9	0	[]	[]	[]	1.14494689042	0.967014125963	0.942674244912	0.943617265757	0.965723066192	1.02435060683	1.20070114028	[]	[]	[]
10	0	[]	[]	[]	[]	1.15626014048	0.989403582669	0.982641639618	[]	[]	[]	[]	[]	[]
11	0	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]
12	0	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]

'=============================================================

 Rubrene/Rubrene_cation_neut_inner6_outer0/ReorgPlanes_shareq/Rubrene_cation_neut_inner6_outer0_reorgs_shareq_planes_CENTRE_a.dat 

c\b	mol	0	1	2	3	4	5	6	7	8	9	10	11	12
0	0	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]
0	1	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]
0	2	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]
0	3	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]
1	0	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]
1	1	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]
1	2	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]
1	3	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]
2	0	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]
2	1	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]
2	2	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]
2	3	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]
3	0	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]
3	1	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]
3	2	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]
3	3	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]
4	0	[]	[]	[]	[]	0.558498250132	0.545857450713	0.542067319515	0.543858665067	0.551587596038	[]	[]	[]	[]
4	1	[]	[]	[]	[]	0.541524391782	0.534415975819	0.533525278376	0.538079635124	0.55147865809	[]	[]	[]	[]
4	2	[]	[]	[]	[]	0.547161488605	0.534086851265	0.529728237433	0.532595890854	0.541400018707	[]	[]	[]	[]
4	3	[]	[]	[]	[]	0.529893829365	0.521911349942	0.521255237349	0.52736605393	0.539916551756	[]	[]	[]	[]
5	0	[]	[]	[]	[]	0.530799910606	0.512670884444	0.50354370843	0.511882945284	0.528170138676	[]	[]	[]	[]
5	1	[]	[]	[]	[]	0.512893208522	0.497669764493	0.497433098158	0.511392795358	0.527703516937	[]	[]	[]	[]
5	2	[]	[]	[]	[]	0.515421440065	0.461341136831	0.379050726778	0.461120820315	[]	[]	[]	[]	[]
5	3	[]	[]	[]	[]	0.485416237448	0.39228877766	0.393048824931	0.48436387772	[]	[]	[]	[]	[]
6	0	[]	[]	[]	[]	0.508885601661	0.434556319411	0.0	0.433442778109	[]	[]	[]	[]	[]
6	1	[]	[]	[]	[]	0.479111367766	0.240076279559	0.24269775748	0.47804746475	[]	[]	[]	[]	[]
6	2	[]	[]	[]	[]	0.514225709196	0.461721951996	0.378368916479	0.45883472207	[]	[]	[]	[]	[]
6	3	[]	[]	[]	[]	0.485026568516	0.392818142758	0.390872813782	0.482592561092	[]	[]	[]	[]	[]
7	0	[]	[]	[]	[]	0.528635037885	0.511591089105	0.502185775368	0.50983788503	[]	[]	[]	[]	[]
7	1	[]	[]	[]	[]	0.511368012551	0.496568239391	0.495677809026	0.50920081126	[]	[]	[]	[]	[]
7	2	[]	[]	[]	[]	0.541176637665	0.531860349041	0.527890062404	0.530293717056	[]	[]	[]	[]	[]
7	3	[]	[]	[]	[]	0.526961329995	0.52007310748	0.51926308265	0.524563825699	[]	[]	[]	[]	[]
8	0	[]	[]	[]	[]	0.552714051043	0.543079024769	0.539928624346	0.541237370951	[]	[]	[]	[]	[]
8	1	[]	[]	[]	[]	0.537651478129	0.53210276477	0.531271206378	0.534833076545	[]	[]	[]	[]	[]
8	2	[]	[]	[]	[]	0.562826103842	0.550693996791	0.547243816063	0.548376212228	[]	[]	[]	[]	[]
8	3	[]	[]	[]	[]	0.545826788972	0.539438445014	0.538365558965	0.541820251627	[]	[]	[]	[]	[]
9	0	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]
9	1	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]
9	2	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]
9	3	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]
10	0	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]
10	1	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]
10	2	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]
10	3	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]
11	0	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]
11	1	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]
11	2	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]
11	3	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]
12	0	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]
12	1	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]
12	2	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]
12	3	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]

'=============================================================

 Rubrene/Rubrene_cation_neut_inner6_outer0/ReorgPlanes_shareq/Rubrene_cation_neut_inner6_outer0_reorgs_shareq_planes_CENTRE_b.dat 

a\c	mol	0	1	2	3	4	5	6	7	8	9	10	11	12
0	0	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]
0	1	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]
0	2	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]
0	3	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]
1	0	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]
1	1	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]
1	2	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]
1	3	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]
2	0	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]
2	1	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]
2	2	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]
2	3	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]
3	0	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]
3	1	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]
3	2	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]
3	3	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]
4	0	[]	[]	[]	[]	0.552156387846	0.516556188218	0.484142960635	0.514274028502	0.54758789718	[]	[]	[]	[]
4	1	[]	[]	[]	[]	0.538217359599	0.503964923521	0.422372566817	0.501824497368	0.53463667918	[]	[]	[]	[]
4	2	[]	[]	[]	[]	0.534147209809	0.439133403264	0.437838663531	0.531350486046	0.551610730468	[]	[]	[]	[]
4	3	[]	[]	[]	[]	0.530467130143	0.466208943304	0.464266542407	0.525557858341	0.547477316517	[]	[]	[]	[]
5	0	[]	[]	[]	[]	0.544177147066	0.507178658868	0.250316010521	0.50561109277	0.541540768237	[]	[]	[]	[]
5	1	[]	[]	[]	[]	0.534061325261	0.497716117343	0.239804049153	0.49592346509	0.531641920019	[]	[]	[]	[]
5	2	[]	[]	[]	[]	0.530147918314	0.379499413367	0.37854515605	0.528219042161	0.547780637926	[]	[]	[]	[]
5	3	[]	[]	[]	[]	0.523304990407	0.420370491194	0.418465762915	0.520893035062	0.540230197851	[]	[]	[]	[]
6	0	[]	[]	[]	[]	0.542067319515	0.50354370843	0.0	0.502185775368	0.539928624346	[]	[]	[]	[]
6	1	[]	[]	[]	[]	0.533525278376	0.497433098158	0.24269775748	0.495677809026	0.531271206378	[]	[]	[]	[]
6	2	[]	[]	[]	[]	0.529728237433	0.379050726778	0.378368916479	0.527890062404	0.547243816063	[]	[]	[]	[]
6	3	[]	[]	[]	[]	0.521255237349	0.393048824931	0.390872813782	0.51926308265	0.538365558965	[]	[]	[]	[]
7	0	[]	[]	[]	[]	[]	0.50641533727	0.249698590361	0.504978431102	[]	[]	[]	[]	[]
7	1	[]	[]	[]	[]	[]	0.502899019636	0.425815948185	0.500976285925	[]	[]	[]	[]	[]
7	2	[]	[]	[]	[]	[]	0.43786144596	0.437086981303	0.53019228258	[]	[]	[]	[]	[]
7	3	[]	[]	[]	[]	[]	0.420489798976	0.41847723749	0.520259045351	[]	[]	[]	[]	[]
