b\a	mol	0	1	2	3	4
0	0	[]	[]	[]	[]	[]
0	1	[]	[]	[]	[]	[]
0	2	[]	[]	[]	[]	[]
0	3	[]	[]	[]	[]	[]
1	0	[]	[]	[]	[]	[]
1	1	[]	[]	[]	[]	[]
1	2	[]	[]	[]	[]	[]
1	3	[]	[]	[]	[]	[]
2	0	[]	[]	-0.390136938397	[]	[]
2	1	[]	[]	-1.17965886779	[]	[]
2	2	[]	[]	-0.919934524117	[]	[]
2	3	[]	[]	-0.225373477884	[]	[]
3	0	[]	[]	[]	[]	[]
3	1	[]	[]	[]	[]	[]
3	2	[]	[]	[]	[]	[]
3	3	[]	[]	[]	[]	[]
4	0	[]	[]	[]	[]	[]
4	1	[]	[]	[]	[]	[]
4	2	[]	[]	[]	[]	[]
4	3	[]	[]	[]	[]	[]
