c\b	mol	0	1	2	3	4	5	6	7	8	9	10	11	12
0	0	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]
0	1	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]
1	0	[]	[]	[]	[]	[]	[]	0.655352250496	[]	[]	[]	[]	[]	[]
1	1	[]	[]	[]	[]	[]	[]	0.718400642407	[]	[]	[]	[]	[]	[]
2	0	[]	[]	[]	[]	[]	0.634351096881	0.600588452416	0.627630793389	[]	[]	[]	[]	[]
2	1	[]	[]	[]	[]	[]	0.652175455331	0.640217274458	0.709284393934	[]	[]	[]	[]	[]
3	0	[]	[]	[]	[]	0.629947748703	0.590808300978	0.572968967299	0.584957759986	0.62157492247	[]	[]	[]	[]
3	1	[]	[]	[]	[]	0.642898423298	0.601017902404	0.592457907895	0.629665685725	0.705840166418	[]	[]	[]	[]
4	0	[]	[]	[]	0.628172896862	0.585431793732	0.562442794689	0.549382489583	0.557730092998	0.577971651467	0.618541268302	[]	[]	[]
4	1	[]	[]	[]	0.640244933354	0.593977991841	0.575701314071	0.570545274542	0.582494351184	0.6252429079	0.704242570297	[]	[]	[]
5	0	[]	[]	0.630443844629	0.584692409616	0.552985263732	0.523117643492	0.502720374132	0.518075783069	0.545695778878	0.575116388718	0.619450768371	[]	[]
5	1	[]	[]	0.64267572867	0.591766109043	0.563046171231	0.540101002766	0.535980930273	0.55277030724	0.576556346371	0.624930526938	0.70540065878	[]	[]
6	0	[]	0.63492053418	0.591887446613	0.564066788836	0.535574120352	0.471929491553	0.231904677204	0.445009954793	0.519952267931	0.552960021766	0.581342895742	0.623923334076	[]
6	1	[]	0.64817434969	0.600745784655	0.576672372607	0.551849550939	0.506745029634	0.473334831918	0.527371475082	0.558480184563	0.583026871197	0.629928025601	0.708944295385	[]
7	0	[]	[]	0.630088329927	0.584476879314	0.553275258739	0.524270800202	0.504725642543	0.519978728048	0.547094122081	0.576179838681	0.620210937677	[]	[]
7	1	[]	[]	0.642224687965	0.591685015636	0.563702375854	0.541416847866	0.536625231531	0.553530812714	0.577354429374	0.625596804716	0.705785257003	[]	[]
8	0	[]	[]	[]	0.627941226325	0.585365440996	0.562700185516	0.549938227238	0.558557571249	0.578884374155	0.619413701291	[]	[]	[]
8	1	[]	[]	[]	0.639832448828	0.593864720583	0.575890367806	0.570799916301	0.582961708665	0.625835913917	0.704715274674	[]	[]	[]
9	0	[]	[]	[]	[]	0.629846106266	0.590819827547	0.573138725239	0.585286063757	0.621996444722	[]	[]	[]	[]
9	1	[]	[]	[]	[]	0.642637505684	0.600926894574	0.592440558865	0.62979792067	0.706017780286	[]	[]	[]	[]
10	0	[]	[]	[]	[]	[]	0.634293356607	0.600584586279	0.627674900215	[]	[]	[]	[]	[]
10	1	[]	[]	[]	[]	[]	0.651985634078	0.640060962065	0.709192280082	[]	[]	[]	[]	[]
11	0	[]	[]	[]	[]	[]	[]	0.655270000237	[]	[]	[]	[]	[]	[]
11	1	[]	[]	[]	[]	[]	[]	0.718208496417	[]	[]	[]	[]	[]	[]
12	0	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]
12	1	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]
