[[-0.12273911 -0.08072204  0.06506747]]
[[-0.23485582 -0.03086529  0.06487075]]
[[-0.17783291 -0.25911888  0.13206924]]
[[-0.36084742 -0.52508327  0.24614001]]
[[-0.08280306 -0.02983421 -0.51509268]]
[[ 0.06433017  0.27225323 -0.57381979]]
[[-0.31740782 -0.25064915  0.17940602]]
[[-0.93942338 -0.12346127  0.25948312]]
[[-0.06522645 -0.06113841  0.18907357]]
[[-0.13420334 -0.1201656   0.25318425]]
[[-0.31638845 -0.03772376  0.12243631]]
[[-0.57766778  0.40174138  0.01309223]]
[[-1.54972908 -2.20058715  1.13563121]]
[[  2.71937666e-08   3.44984608e-08  -3.73389805e-08]]
