[[-0.06522646 -0.06113841  0.18907351]]
[[-0.13420334 -0.12016558  0.2531842 ]]
[[-0.05063944 -0.10697499  0.253049  ]]
[[-0.09349204 -0.23294546  0.3512265 ]]
[[-1.54972909 -2.20058716  1.1356312 ]]
[[  1.43067245e-08   3.63136340e-08  -4.76384909e-08]]
[[-0.07659889 -0.10069212  0.3673679 ]]
[[-0.16455171 -0.23356765  0.4921954 ]]
[[-0.01960232 -0.02522682  0.11486559]]
[[-0.04113792 -0.0583919   0.12304883]]
[[-0.091399   -0.04681947  0.41987083]]
[[-0.19435515 -0.12449428  0.47324683]]
[[-0.02742561 -0.12116788  0.55964185]]
[[-0.06433014 -0.27225317  0.57381971]]
