[[-0.40650608 -0.60028152  0.30401301]]
[[-1.48275875 -2.31981298  1.06114871]]
[[-0.00155453 -0.46088744  0.12308207]]
[[ 0.4041517  -0.65280503  0.10482855]]
[[ 0.07385596 -0.00994346 -0.542499  ]]
[[ 0.1747699   0.13667649 -0.36438612]]
[[-0.00621809 -1.84354988  0.49232834]]
[[ 2.16966891 -1.43437785 -0.07202617]]
[[-0.04936247 -0.12841343  0.39529252]]
[[-0.09442853 -0.28944011  0.50339343]]
[[ -1.82681840e-08   3.19283449e-08  -1.32245359e-08]]
[[ 1.39896212  1.90370753 -0.91378618]]
[[ 0.40370208 -0.23104458 -0.08200363]]
[[ 0.39471927 -0.07065685 -0.07145468]]
