[[-0.20274801 -0.09239855  0.09659752]]
[[-0.42388658  0.07985889  0.07551401]]
[[-0.40650604 -0.60028155  0.30401301]]
[[-1.48275869 -2.31981303  1.06114871]]
[[-0.0306944   0.05702965 -0.63773244]]
[[ 0.09997252  0.28699224 -0.49989487]]
[[-0.81099214 -0.36959423  0.38639015]]
[[-2.46041286  1.80379286  0.02734088]]
[[-0.08234186 -0.06512768  0.29277658]]
[[-0.17758683 -0.14232471  0.37925208]]
[[-0.40370207  0.23104462  0.08200359]]
[[-0.40049175  0.69411856 -0.11836028]]
[[  2.99574288e-08   1.01710534e-09  -2.32285090e-08]]
[[ 1.39896218  1.90370749 -0.91378618]]
