[[-0.31638846 -0.03772382  0.12243637]]
[[-0.57766778  0.4017413   0.01309229]]
[[-1.54972909 -2.20058721  1.13563126]]
[[  2.53905679e-08  -3.65540496e-08   9.78596026e-09]]
[[ 0.02208744  0.12014481 -0.56288058]]
[[ 0.09349207  0.23294548 -0.35122655]]
[[-1.5310902   0.79627445  0.33227492]]
[[-0.48082107  2.05532742 -0.51680702]]
[[-0.091399   -0.04681951  0.41987091]]
[[-0.19435516 -0.12449433  0.47324689]]
[[-0.20851439  0.51832569 -0.06371859]]
[[-0.12020525  0.51383183 -0.12920174]]
[[ 1.70262949  2.62224142 -1.30205346]]
[[ 0.36084747  0.52508326 -0.24614003]]
