time	name	mols_cen	mols_sur	mols_outer	insize	outsize	energyev	Uqq	Uqd	Udd	Totdip_x	Totdip_y	Totdip_z
Tue, 21 Oct 2014 11:13:14 +0000	Pentacene_cation_neut_inner0_outer0	['Morpurgo/Pentacene_mola_cation_nobonds_cifstruct_ESP.xyz', 'Morpurgo/Pentacene_molb_neutral_nobonds_cifstruct_ESP.xyz']	['Morpurgo/Pentacene_mola_neutral_nobonds_cifstruct_ESP.xyz', 'Morpurgo/Pentacene_molb_neutral_nobonds_cifstruct_ESP.xyz']	['Morpurgo/Pentacene_mola_neutral_nobonds_cifstruct_ESP.xyz', 'Morpurgo/Pentacene_molb_neutral_nobonds_cifstruct_ESP.xyz']	0	0	-0.579584033164	-0.415445193908	-0.328277678512	0.164138839256	1.14061222961	0.807566023105	-0.0128355147847
