time	name	mols_cen	mols_sur	mols_outer	insize	outsize	energyev	Uqq	Uqd	Udd	Totdip_x	Totdip_y	Totdip_z
Thu, 22 May 2014 13:01:23 +0000	TIPS_Pc_neut_neut_delocdist0_inner4	['sp_TIPS_Pc_neut.xyz']	['sp_TIPS_Pc_neut.xyz']	['sp_TIPS_Pc_neut.xyz']	4	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
