a\c	mol	0	1	2	3	4
0	0	[]	[]	1.14047502968	[]	[]
0	1	[]	[]	1.52734075711	[]	[]
1	0	[]	1.01249512481	1.14709757477	1.1001590384	[]
1	1	[]	1.25192775095	1.30212828483	1.35613947622	[]
2	0	1.42282959446	1.16853232939	0.0	1.17417307295	1.42978216175
2	1	1.39237649131	1.13797259281	0.592528216998	1.20370242349	1.41339198195
3	0	[]	1.28807962132	1.00513433231	1.18120343606	[]
3	1	[]	0.949678181893	0.671290880423	0.913045102505	[]
4	0	[]	[]	1.21111184138	[]	[]
4	1	[]	[]	1.04288951398	[]	[]
