a\c	mol	0	1	2	3	4
0	0	[]	[]	[]	[]	[]
0	1	[]	[]	[]	[]	[]
1	0	[]	[]	1.41902821224	[]	[]
1	1	[]	[]	1.06711257373	[]	[]
2	0	[]	1.43153221507	0.563694013399	1.41885574277	[]
2	1	[]	1.1419878826	0.479784667673	1.17900540061	[]
3	0	[]	[]	1.36156167853	[]	[]
3	1	[]	[]	0.664452815646	[]	[]
4	0	[]	[]	[]	[]	[]
4	1	[]	[]	[]	[]	[]
