b\a	mol	0	1	2	3	4
0	0	[]	[]	[]	[]	[]
0	1	[]	[]	[]	[]	[]
1	0	[]	[]	1.17247334003	[]	[]
1	1	[]	[]	1.35380831393	[]	[]
2	0	[]	1.1001590384	1.17417307295	1.18120343606	[]
2	1	[]	1.35613947622	1.20370242349	0.913045102505	[]
3	0	[]	[]	1.41885574277	[]	[]
3	1	[]	[]	1.17900540061	[]	[]
4	0	[]	[]	[]	[]	[]
4	1	[]	[]	[]	[]	[]
