time	name	mols_cen	mols_sur	mols_outer	insize	outsize	energyev	Uqq	Uqd	Udd	Totdip_x	Totdip_y	Totdip_z
Sat, 19 Apr 2014 09:06:45 +0000	prot_neut	['protontest.xyz', 'TEST_neutron_pos100.xyz']	['TEST_neutron_pos000.xyz', 'TEST_neutron_pos100.xyz']	['TEST_neutron_pos000.xyz', 'TEST_neutron_pos100.xyz']	1	0	-43.8723396232	0.0	-87.7446792463	43.8723396232	0.245674116337	-4.04812344568e-19	-2.77592420146e-17
