[[ -1.34839025e-03   1.90946732e-05  -5.04689775e-04]]
[[-0.00091439 -0.00043697 -0.00099752]]
[[-0.02177135 -0.00393755 -0.0166715 ]]
[[-0.02526702 -0.00164445  0.00092361]]
[[-0.00736978 -0.00092077 -0.00828147]]
[[-0.02571106  0.01409621 -0.00485328]]
[[-0.01992591 -0.00067924 -0.01760546]]
[[ 0.0003571   0.0016571  -0.00675748]]
[[-0.01053239  0.00802795 -0.00084898]]
[[-0.00428864 -0.0007313  -0.00230087]]
[[-0.00177169  0.00676449 -0.00217144]]
[[-0.00368634 -0.00368442  0.00158585]]
[[-0.00278442  0.0009283   0.00243171]]
[[-0.01044198  0.00095827 -0.01094567]]
[[-0.00380615  0.00046624 -0.00207075]]
[[ -1.20168120e-03   1.57703954e-05  -1.27330277e-03]]
[[-0.04173685 -0.00538769 -0.031698  ]]
[[-0.04516442  0.00066665  0.00192735]]
[[-0.05762134 -0.01106105 -0.0215419 ]]
[[-0.03458231  0.00564913  0.01082528]]
[[-0.00463942  0.00988949 -0.00057888]]
[[-0.02167891 -0.00509875  0.0064798 ]]
[[-0.00998102  0.00657831  0.00844081]]
[[-0.00013603 -0.00188478 -0.00010426]]
[[-0.00486054  0.00765029 -0.00301972]]
[[-0.00672498 -0.00632431 -0.00210849]]
[[ 0.00020003 -0.00039125  0.00120168]]
[[  7.37731557e-06  -7.09601168e-05   1.21379040e-03]]
[[ 0.00140123 -0.00204752  0.00697471]]
[[ 0.00035483 -0.0022615   0.00685864]]
[[-0.00102656 -0.00028979  0.01563707]]
[[ 0.00050802 -0.00784935  0.00821611]]
[[ 0.00271873 -0.01173368  0.00867899]]
[[ 0.00048966 -0.00217273  0.00414418]]
[[ 0.00238753 -0.00313728  0.00050147]]
[[-0.00067206 -0.00165506  0.00069297]]
[[ 0.0024469  -0.00596297  0.00249665]]
[[-0.00301313 -0.00184915  0.0004548 ]]
[[ 0.00082026  0.00065623 -0.00092875]]
[[-0.00453825 -0.00458666  0.02053456]]
[[ -3.17350603e-05  -7.46916538e-04   2.58748505e-03]]
[[ -3.41484763e-04  -7.19916605e-05   2.89168293e-03]]
[[-0.0248132  -0.01239384  0.00873143]]
[[-0.04463438  0.00521372  0.03376438]]
[[-0.04102905  0.00262219  0.01286701]]
[[-0.04296738  0.05274483  0.03154753]]
[[ 0.00229584  0.00649077 -0.00478776]]
[[-0.0062827  -0.0114096   0.00510262]]
[[-0.01539969  0.01111866  0.00956621]]
[[ 0.00172799  0.00131506  0.00459862]]
[[-0.00913321  0.03047298  0.00497172]]
[[ 0.00792858  0.00214761  0.00071215]]
[[ 0.00119779  0.00257134 -0.0037665 ]]
[[-0.00097696  0.00376153 -0.00452364]]
[[-0.00601823  0.00308848 -0.0277657 ]]
[[ 0.0003702   0.00809662 -0.0258802 ]]
[[-0.00652809  0.05525977  0.00059791]]
[[ 0.0082969   0.01550972 -0.02662563]]
[[-0.00896198  0.01046258 -0.03114762]]
[[-0.00090322  0.00252842 -0.01245298]]
[[-0.0034837   0.00521547 -0.00405695]]
[[ 0.00404922  0.00417276 -0.00047764]]
[[-0.0051036   0.00969466 -0.00441476]]
[[ 0.00215142  0.00164436 -0.00272462]]
[[ 0.00108269 -0.00246484 -0.00084308]]
[[-0.00766793  0.05419025  0.05231277]]
[[-0.00244308  0.0040941   0.01008469]]
[[-0.00070089  0.00738706  0.00974861]]
[[-0.02227736 -0.00339286  0.08860811]]
[[-0.05138064  0.02078394  0.10080637]]
[[-0.02000993 -0.05696156  0.09782343]]
[[-0.05377947  0.03846974  0.1129935 ]]
[[-0.00042266 -0.03846239  0.0137147 ]]
[[-0.02374613 -0.0175518   0.00772416]]
[[-0.01777602  0.01371885  0.00810775]]
[[ 0.01500049 -0.01942795  0.03686107]]
[[-0.0061078   0.02415742  0.00606607]]
[[ 0.00563212  0.00852464  0.00695064]]
[[ 0.00361081  0.00063806 -0.00438111]]
[[ 0.00356119  0.00025239 -0.00552483]]
[[ 0.02047292  0.02322553 -0.04174543]]
[[ 0.01026642  0.02445761 -0.0340893 ]]
[[ 0.00444961  0.0153076  -0.0250343 ]]
[[-0.02465356  0.06330696 -0.06680508]]
[[ 0.02806747  0.14382857 -0.06668107]]
[[-0.01939935  0.03046624 -0.0301932 ]]
[[-0.02473537  0.02654514  0.00789916]]
[[-0.0037949   0.00591366  0.00909672]]
[[ 0.0028401   0.06441906 -0.03016433]]
[[ 0.05713787  0.02230464 -0.00739481]]
[[ -4.96118870e-05  -6.84754568e-03   3.68802142e-03]]
[[-0.00903382  0.00948218  0.02500927]]
[[-0.00416871  0.00161467  0.00437043]]
[[-0.00440713  0.00221158  0.00523747]]
[[-0.02962415 -0.01244376  0.03801787]]
[[-0.02222476 -0.01090735  0.03642885]]
[[-0.03718962 -0.12187695  0.0587112 ]]
[[ 0.0103982  -0.03978343  0.0639103 ]]
[[-0.0072666  -0.05436525  0.02594668]]
[[-0.05465401 -0.01879421  0.00675226]]
[[-0.0042279   0.00786778 -0.00038508]]
[[ 0.01926472 -0.02886427  0.02571359]]
[[ 0.01867904 -0.01463167 -0.01073644]]
[[ 0.0055229  -0.00335138 -0.00865194]]
[[ 0.00144561 -0.0018545  -0.00839021]]
[[-0.00030116 -0.00472387 -0.00818981]]
[[ 0.00680119  0.01879626 -0.09023112]]
[[ 0.02974785 -0.00170435 -0.08670607]]
[[-0.00092934 -0.03100972 -0.0339705 ]]
[[ 0.02664046  0.015615   -0.11308945]]
[[-0.00660024  0.09415158 -0.10541137]]
[[-0.01474121  0.02230103 -0.04393104]]
[[-0.00693388  0.00296742 -0.00843304]]
[[ 0.0024077  -0.00261725 -0.00552192]]
[[-0.00615289  0.05555956 -0.02309152]]
[[ 0.02493156  0.02052387 -0.00792293]]
[[ 0.0065293  -0.00773969 -0.00052497]]
[[-0.00014152 -0.03917829  0.01637348]]
[[-0.00117921 -0.00129103  0.00479715]]
[[-0.0002036  -0.00262414  0.0051172 ]]
[[ 0.00172335  0.0021119   0.03210179]]
[[-0.00765147 -0.00239896  0.03179798]]
[[ 0.00794811 -0.00200245  0.03221762]]
[[-0.01714904 -0.00700297  0.02972031]]
[[ 0.00347858 -0.00705033  0.00334406]]
[[ -8.63748273e-04   9.52170678e-05   2.41169669e-03]]
[[-0.00282574  0.00283627  0.00225894]]
[[ 0.00128963 -0.00252933  0.01229593]]
[[ 0.00086455 -0.0005746   0.00277628]]
[[-0.00389825 -0.00371634  0.00045234]]
[[-0.0001964   0.00155683 -0.00245269]]
[[ 0.00011182  0.00091507 -0.00281118]]
[[ 0.02218577  0.01885263 -0.01323123]]
[[ 0.04411737  0.00085989 -0.03553246]]
[[ 0.0022853   0.01268044 -0.01602204]]
[[ 0.04265436 -0.04295616 -0.03659275]]
[[ 0.03696266  0.00473651 -0.01946439]]
[[-0.00183901 -0.00071346 -0.00764425]]
[[ 0.00766268 -0.02617753 -0.00633949]]
[[-0.00568041 -0.00040345 -0.00033312]]
[[-0.00442607 -0.00267554  0.00286018]]
[[ 0.00664181  0.01280023 -0.00604889]]
[[ 0.01434189 -0.01095353 -0.0089631 ]]
[[-0.00123914  0.00603504 -0.00994321]]
[[-0.00021223  0.00094624 -0.00075595]]
[[-0.00042208  0.00054468 -0.00089296]]
[[-0.00290115  0.00477631 -0.00444647]]
[[-0.00363001  0.00519291 -0.00363172]]
[[-0.0031598   0.01722551 -0.007494  ]]
[[-0.00488212  0.01205438 -0.00586669]]
[[-0.00331227  0.00771316 -0.00313147]]
[[ 0.00407592  0.00282194 -0.0005054 ]]
[[-0.00189056 -0.00047762  0.00191841]]
[[-0.00041204  0.00232252 -0.00373594]]
[[-0.00376659  0.00532729 -0.00088019]]
[[ 0.00063744  0.00209825 -0.00061865]]
[[ 0.00381337  0.0009956   0.00193953]]
[[ 0.00112847  0.00078148  0.00133463]]
[[ 0.04342905  0.01207052  0.03252582]]
[[ 0.04800965  0.00441069 -0.00279066]]
[[ 0.00967202  0.01038727  0.01381467]]
[[ 0.03613438  0.00277258 -0.01468133]]
[[ 0.05957741  0.02880133  0.01777648]]
[[ -1.19526111e-05   2.83312175e-03  -1.97212700e-03]]
[[ 0.00360292 -0.00442015  0.00256136]]
[[ 0.00893547  0.0084545   0.00259015]]
[[ 0.00064166 -0.00457389 -0.00236035]]
[[ 0.02546955  0.01041231 -0.00804328]]
[[ 0.00877155 -0.00724709 -0.00745871]]
[[ 0.0055674   0.01228769  0.01210671]]
[[ 0.00136948  0.00083548  0.00088268]]
[[ 0.00051032  0.00207203  0.00107295]]
[[ 0.01971023  0.00907484  0.01797748]]
[[ 0.02068363  0.00950625  0.00237826]]
[[ 0.01796858  0.01115684  0.01698927]]
[[ 0.01841653  0.00306596  0.00444129]]
[[ 0.00017384 -0.00286824  0.00044249]]
[[ 0.00558738  0.00542325 -0.00193284]]
[[ 0.00087301 -0.00046966 -0.00090443]]
[[-0.00037921 -0.00069962  0.00487958]]
[[ 0.00528863 -0.0004322  -0.00083863]]
[[ 0.00613589  0.00454279  0.00315762]]
