[[-0.00142507 -0.00022759 -0.00047906]]
[[-0.00100865 -0.00102425 -0.00090253]]
[[-0.02415742 -0.00613624 -0.0179771 ]]
[[-0.02863992 -0.00391211  0.00260965]]
[[-0.0075668  -0.0043965  -0.00857957]]
[[-0.02973459  0.006666   -0.00257825]]
[[-0.02096386 -0.00490677 -0.01832375]]
[[ 0.0003238   0.00132957 -0.00581892]]
[[-0.00984322  0.00533298 -0.00013169]]
[[-0.00767941 -0.00313215 -0.00283099]]
[[-0.00117292  0.00588831 -0.00150254]]
[[-0.00470066 -0.00485732  0.00200866]]
[[-0.00245639  0.00076547  0.00225212]]
[[-0.01083678 -0.00201056 -0.01179753]]
[[ -4.07994289e-03   7.26008841e-05  -2.13678984e-03]]
[[-0.00121375 -0.00020186 -0.00135216]]
[[-0.0440688  -0.0073714  -0.03363693]]
[[-0.04750066 -0.00068905  0.00182956]]
[[-0.0613238  -0.01595914 -0.02188532]]
[[-0.03583824  0.00386857  0.01182119]]
[[ -4.04580614e-03   9.02158185e-03  -1.89543503e-05]]
[[-0.02398746 -0.00652211  0.00709436]]
[[-0.01022376  0.00717451  0.00860509]]
[[ -9.20976185e-05  -2.23448538e-03   2.41997699e-04]]
[[-0.00459579  0.00716986 -0.00304529]]
[[-0.00734405 -0.00709085 -0.00230724]]
[[-0.00031937 -0.00118458  0.00066688]]
[[-0.00016752 -0.00129463  0.00064443]]
[[-0.0058206  -0.00833798 -0.00164094]]
[[-0.00585709 -0.00829065  0.00365217]]
[[-0.00249949 -0.00982988  0.00982038]]
[[-0.00272269 -0.01826763  0.00690481]]
[[-0.00410765 -0.0214273   0.00112407]]
[[ 0.00054656 -0.00289878  0.00330513]]
[[ 0.00452604 -0.00635135  0.00061418]]
[[-0.00400477 -0.0060481  -0.0005145 ]]
[[ 0.00304844 -0.00661063  0.00295183]]
[[-0.00639237 -0.00487827  0.00129175]]
[[ 0.00138901  0.0006845  -0.00146077]]
[[-0.00658022 -0.01618209  0.01704514]]
[[-0.00064757 -0.0021564   0.00287213]]
[[-0.00067191 -0.00108661  0.00285185]]
[[-0.03164756 -0.02191134  0.01016665]]
[[-0.05633503 -0.00179696  0.03911849]]
[[-0.04857555 -0.01414854  0.01971697]]
[[-0.05287264  0.04205174  0.04289872]]
[[ 0.00611815  0.00227069 -0.00196549]]
[[-0.01175263 -0.01736861  0.00806529]]
[[-0.01624648  0.01293452  0.01057725]]
[[  2.00633156e-03  -1.93967877e-05   9.30882266e-03]]
[[-0.00862506  0.027218    0.00605134]]
[[ 0.00323832 -0.00171511 -0.0003182 ]]
[[ 0.00070145  0.00228214 -0.00412677]]
[[-0.00176725  0.00364517 -0.0054209 ]]
[[-0.01343948  0.00011519 -0.03422322]]
[[-0.00773401  0.00678461 -0.02857348]]
[[-0.00979887  0.0530406  -0.00445444]]
[[ 0.00204682  0.01427277 -0.02841805]]
[[-0.01505206  0.00604132 -0.03720232]]
[[-0.00082278  0.00256147 -0.0141061 ]]
[[-0.0044766   0.0055016  -0.00516527]]
[[ 0.00172377  0.00248    -0.00170793]]
[[-0.00493077  0.01068959 -0.0043487 ]]
[[ 0.00022539 -0.00044061 -0.00193454]]
[[ 0.00093014 -0.00238078 -0.00058666]]
[[-0.01166818  0.05224636  0.04743626]]
[[-0.00372507  0.0041596   0.00960679]]
[[-0.00113771  0.00714348  0.0093129 ]]
[[-0.03865173 -0.00773388  0.07548287]]
[[-0.06959772  0.02017027  0.10219615]]
[[-0.04164673 -0.05447028  0.08441597]]
[[-0.06717509  0.03762107  0.11874602]]
[[-0.00493205 -0.03238492  0.0110525 ]]
[[-0.02815359 -0.02018642  0.00877843]]
[[-0.02186717  0.01481399  0.01191359]]
[[ 0.01507999 -0.0205881   0.037634  ]]
[[-0.00703129  0.0259885   0.00514853]]
[[ 0.00245749  0.00521569  0.00598041]]
[[ 0.00260631 -0.0003015  -0.00377814]]
[[ 0.00011709 -0.00119584 -0.00601316]]
[[-0.00778088  0.01244464 -0.05529569]]
[[-0.02833515  0.01974061 -0.02421348]]
[[-0.00614953  0.00509143 -0.02148341]]
[[-0.06965112  0.04780665 -0.06283256]]
[[ 0.0111448   0.12736831 -0.08033565]]
[[-0.01837713  0.03070631 -0.03347277]]
[[-0.03049929  0.02510028  0.00583213]]
[[-0.0233392  -0.00466159  0.00248617]]
[[ 0.00426404  0.06569759 -0.02879594]]
[[ 0.05109866  0.01516633 -0.00426451]]
[[-0.00091296 -0.00676877  0.00479621]]
[[-0.01849998 -0.00116094  0.02664306]]
[[-0.00748088  0.00047134  0.00455585]]
[[-0.00513592  0.00121016  0.00511657]]
[[-0.05026497 -0.02045745  0.02864998]]
[[-0.04328211 -0.01625336  0.03861192]]
[[-0.06440161 -0.13932409  0.05564262]]
[[-0.00346069 -0.0437325   0.07266916]]
[[-0.00691028 -0.05475313  0.02755479]]
[[-0.06770299 -0.02484518  0.01103635]]
[[-0.00833552  0.01193881  0.00312274]]
[[ 0.01979583 -0.03088621  0.02785767]]
[[ 0.01829523 -0.01398769 -0.01154162]]
[[ 0.00215587 -0.00752096 -0.00996091]]
[[ 0.00155863 -0.00352408 -0.00921224]]
[[-0.0008784  -0.00742181 -0.00901761]]
[[-0.00188147  0.0016022  -0.09889748]]
[[ 0.01779406 -0.01689158 -0.08715334]]
[[-0.00046167 -0.0486581  -0.04338433]]
[[ 0.01591718 -0.04954652 -0.1005055 ]]
[[ 0.00164264  0.0590544  -0.11057741]]
[[-0.01562646  0.0189165  -0.03523827]]
[[ 0.00509897 -0.0227242  -0.00649051]]
[[-0.01951737 -0.01986797 -0.0080709 ]]
[[-0.00151366  0.04515024 -0.01560804]]
[[ 0.02080558  0.01443426 -0.00608689]]
[[ 0.013921   -0.01281625 -0.00480514]]
[[ 0.00030196 -0.05022876  0.00752784]]
[[-0.00198312 -0.00228173  0.00452161]]
[[  6.22876705e-05  -3.34477750e-03   4.77423239e-03]]
[[-0.00195105 -0.00204801  0.02795108]]
[[-0.01053295 -0.00575247  0.02982036]]
[[ 0.00237794 -0.00906777  0.03037472]]
[[-0.01804883 -0.01040067  0.02995451]]
[[ 0.00451056 -0.00785143  0.00391102]]
[[-0.00382547 -0.00231911  0.00358548]]
[[-0.00298901  0.00356315  0.00239895]]
[[ 0.00122945 -0.00281505  0.0123819 ]]
[[ 0.00141683 -0.00171271  0.00295238]]
[[ -4.92115221e-03  -4.95490620e-03   5.17398232e-05]]
[[-0.00049645  0.00161698 -0.00234987]]
[[-0.00038134  0.00109662 -0.0029221 ]]
[[ 0.01611258  0.01840342 -0.01690191]]
[[ 0.03669863  0.00186727 -0.03433141]]
[[-0.00038205  0.01400399 -0.01469825]]
[[ 0.03528412 -0.04007119 -0.03641114]]
[[ 0.03154965  0.00415367 -0.02353584]]
[[-0.00174795 -0.0007362  -0.00875366]]
[[ 0.00585722 -0.02399735 -0.00718718]]
[[-0.00702479 -0.00124216 -0.00081188]]
[[-0.0047872  -0.00112606  0.00237251]]
[[ 0.00536942  0.01173446 -0.00568949]]
[[ 0.01349058 -0.01056831 -0.00832569]]
[[-0.00361453  0.00706083 -0.00821548]]
[[-0.00060334  0.00110821 -0.00057576]]
[[-0.00074204  0.0005634  -0.00081731]]
[[-0.007114    0.00469184 -0.00535351]]
[[-0.00887821  0.00553857 -0.00192891]]
[[-0.00706185  0.01766275 -0.00860666]]
[[-0.00948035  0.01230757 -0.00344671]]
[[-0.00381058  0.00880163 -0.00333825]]
[[  3.17820591e-03   2.28746122e-03  -7.56678502e-05]]
[[ -2.84521040e-03  -8.45313885e-05   2.80447469e-03]]
[[-0.00032039  0.00202671 -0.00324287]]
[[-0.00423567  0.00610945 -0.00117786]]
[[-0.00030077  0.00121003 -0.00086918]]
[[  2.29391461e-03   5.18677888e-05   2.30667512e-03]]
[[ 0.00035103  0.00023388  0.00139473]]
[[ 0.02809308  0.00610403  0.02844602]]
[[ 0.028742    0.00136199  0.00272842]]
[[ 0.0036189   0.00262599  0.01370069]]
[[ 0.02039865 -0.00183814 -0.0036406 ]]
[[ 0.0426405   0.01295476  0.01931516]]
[[ 0.00035628  0.00124498  0.00139204]]
[[ 0.00270047 -0.00409175  0.00198176]]
[[ 0.0045298   0.00447117  0.00146658]]
[[ 0.00301131 -0.00589649  0.00016277]]
[[ 0.01738312  0.00397507 -0.00423267]]
[[ 0.00619597 -0.00458254 -0.00500264]]
[[ 0.00045873  0.0043543   0.00992575]]
[[ 0.0005961   0.00019114  0.00058872]]
[[-0.00039682  0.00075576  0.00052577]]
