time	name	mols_cen	mols_sur	mols_outer	insize	outsize	energyev	Uqq	Uqd	Udd	Totdip_x	Totdip_y	Totdip_z
Mon, 11 May 2015 08:30:34 +0000	Pc_cation_neut_inner0_outer0	['Pentacene_mola_cation_aniso_cifstruct_mul.xyz', 'Pentacene_molb_neut_aniso_cifstruct_mul.xyz']	['Pentacene_mola_neut_aniso_cifstruct_mul.xyz', 'Pentacene_molb_neut_aniso_cifstruct_mul.xyz']	['sp_Pc_mola_neut.xyz', 'sp_Pc_molb_neut.xyz']	0	0	-0.0615685358415	0	-0.123137071683	0.0615685358415	0.276532013387	0.168832108325	0.0495092460653
