a\c	mol	0	1	2	3	4
0	0	[]	[]	17.5160630947	[]	[]
0	1	[]	[]	15.909143003	[]	[]
1	0	[]	14.4329838412	7.3314655655	14.6650864723	[]
1	1	[]	14.1921619765	4.6970950674	14.3162672387	[]
2	0	14.1029461548	13.4806959776	0.0	13.5042198712	14.0934159442
2	1	14.1012402194	13.5619641243	1.12783485318	13.5271394936	14.1096101155
3	0	[]	14.222908522	4.15582763573	14.0888955184	[]
3	1	[]	14.6871718912	8.75332335042	14.4539636881	[]
4	0	[]	[]	15.1110811327	[]	[]
4	1	[]	[]	17.7261914491	[]	[]
