b\a	mol	0	1	2	3	4	5	6	7	8
0	0	[]	[]	[]	[]	0.665761657959	[]	[]	[]	[]
1	0	[]	[]	[]	0.563562452473	0.567270172434	0.572823203472	[]	[]	[]
2	0	[]	[]	0.543420752196	0.515808537135	0.487122615262	0.471681500007	0.549026539038	[]	[]
3	0	[]	0.547711445263	0.514516122831	0.42135868272	0.266201249947	0.310099534775	0.448657059629	0.529743092291	[]
4	0	0.60825283095	0.542455228871	0.472575131378	0.243620479433	0.0	0.243620479433	0.472575131378	0.542455228871	0.60825283095
5	0	[]	0.529743092291	0.448657059629	0.310099534775	0.266201249947	0.42135868272	0.514516122831	0.547711445263	[]
6	0	[]	[]	0.549026539038	0.471681500007	0.487122615262	0.515808537135	0.543420752196	[]	[]
7	0	[]	[]	[]	0.572823203472	0.567270172434	0.563562452473	[]	[]	[]
8	0	[]	[]	[]	[]	0.665761657959	[]	[]	[]	[]
