c\b	mol	0	1	2	3	4	5	6
0	0	[]	[]	[]	[]	[]	[]	[]
0	1	[]	[]	[]	[]	[]	[]	[]
1	0	[]	[]	[]	[]	[]	[]	[]
1	1	[]	[]	[]	[]	[]	[]	[]
2	0	[]	[]	[]	1.37995142094	[]	[]	[]
2	1	[]	[]	[]	1.69380161509	[]	[]	[]
3	0	[]	[]	1.4052572012	1.31628870753	1.07997835419	[]	[]
3	1	[]	[]	1.25602569409	1.42404744273	1.27066645873	[]	[]
4	0	[]	[]	[]	1.43841587069	[]	[]	[]
4	1	[]	[]	[]	1.76676480464	[]	[]	[]
5	0	[]	[]	[]	[]	[]	[]	[]
5	1	[]	[]	[]	[]	[]	[]	[]
6	0	[]	[]	[]	[]	[]	[]	[]
6	1	[]	[]	[]	[]	[]	[]	[]
