a\c	mol	0	1	2	3	4
0	0	[]	[]	[]	[]	[]
0	1	[]	[]	[]	[]	[]
1	0	[]	[]	1.54125875464	[]	[]
1	1	[]	[]	1.78341841238	[]	[]
2	0	[]	0.808154547174	0.439176071903	0.804748968862	[]
2	1	[]	1.27534591263	1.79958283819	1.27205594834	[]
3	0	[]	[]	1.60763832991	[]	[]
3	1	[]	[]	2.16234160445	[]	[]
4	0	[]	[]	[]	[]	[]
4	1	[]	[]	[]	[]	[]
