b\a	mol	0	1	2	3	4
0	0	[]	[]	[]	[]	[]
0	1	[]	[]	[]	[]	[]
1	0	[]	[]	1.28947217815	[]	[]
1	1	[]	[]	0.768202923695	[]	[]
2	0	[]	0.473618347641	0.618816580998	0.667360686223	[]
2	1	[]	0.698692220128	0.665522171352	0.499689753076	[]
3	0	[]	[]	0.804748968862	[]	[]
3	1	[]	[]	1.27205594834	[]	[]
4	0	[]	[]	[]	[]	[]
4	1	[]	[]	[]	[]	[]
