b\a	mol	0	1	2	3	4	5	6
0	0	[]	[]	[]	[]	[]	[]	[]
0	1	[]	[]	[]	[]	[]	[]	[]
1	0	[]	[]	[]	[]	[]	[]	[]
1	1	[]	[]	[]	[]	[]	[]	[]
2	0	[]	[]	[]	1.9330033121	[]	[]	[]
2	1	[]	[]	[]	1.41628857856	[]	[]	[]
3	0	[]	[]	1.12109294728	1.26901158088	1.31148365654	[]	[]
3	1	[]	[]	1.34594548793	1.30866978995	1.13434971182	[]	[]
4	0	[]	[]	[]	1.45261167274	[]	[]	[]
4	1	[]	[]	[]	1.91552962273	[]	[]	[]
5	0	[]	[]	[]	[]	[]	[]	[]
5	1	[]	[]	[]	[]	[]	[]	[]
6	0	[]	[]	[]	[]	[]	[]	[]
6	1	[]	[]	[]	[]	[]	[]	[]
