a\c	mol	0	1	2	3	4
0	0	[]	[]	[]	[]	[]
1	0	[]	[]	0.417233058407	[]	[]
2	0	[]	0.504848813053	0.259121236298	0.491776776972	[]
3	0	[]	[]	0.306419910773	[]	[]
4	0	[]	[]	[]	[]	[]
