b\a	mol	0	1	2	3	4
0	0	[]	[]	[]	[]	[]
1	0	[]	[]	0.491776776972	[]	[]
2	0	[]	0.471617707636	0.425993197726	0.487968538394	[]
3	0	[]	[]	0.504848813053	[]	[]
4	0	[]	[]	[]	[]	[]
