time	name	mols_cen	mols_sur	mols_outer	insize	outsize	energyev	Uqq	Uqd	Udd	Totdip_x	Totdip_y	Totdip_z
Mon, 20 Oct 2014 16:46:01 +0000	C8_BTBT_cation_neut_inner0_outer0	['Morpurgo/C8_BTBT_mola_cation_nobonds_cifstruct_ESP.xyz', 'Morpurgo/C8_BTBT_molb_neutral_nobonds_cifstruct_ESP.xyz']	['Morpurgo/C8_BTBT_mola_neutral_nobonds_cifstruct_ESP.xyz', 'Morpurgo/C8_BTBT_molb_neutral_nobonds_cifstruct_ESP.xyz']	['Morpurgo/C8_BTBT_mola_neutral_nobonds_cifstruct_ESP.xyz', 'Morpurgo/C8_BTBT_molb_neutral_nobonds_cifstruct_ESP.xyz']	0	0	-0.184542752889	-0.163064325163	-0.0429568554508	0.0214784277254	0.115665672571	0.210180597184	0.01619277961
