[[ -1.14100466e-04   3.37303574e-21   4.22595100e-21]]
[[ -1.63444624e-04  -4.39239374e-05   8.11100615e-21]]
[[ -1.63444624e-04   7.27836228e-21  -4.39239374e-05]]
[[ -1.83455893e-04   4.82908105e-21   5.03587623e-21]]
[[ -1.63444624e-04   4.29079277e-21   4.39239374e-05]]
[[ -1.63444624e-04   4.39239374e-05   4.92830683e-21]]
[[ -1.75392987e-04  -1.22005805e-04   7.55009107e-21]]
[[ -2.26627472e-04  -8.52715871e-05  -8.52715871e-05]]
[[ -2.72747327e-04  -1.10631763e-04   9.48610857e-21]]
[[ -2.26627472e-04  -8.52715871e-05   8.52715871e-05]]
[[ -1.75392987e-04   5.02644372e-21  -1.22005805e-04]]
[[ -2.72747327e-04   5.27410435e-21  -1.10631763e-04]]
[[ -3.77387904e-04   9.54897458e-21   1.25268253e-20]]
[[ -2.72747327e-04   7.82512974e-21   1.10631763e-04]]
[[ -1.75392987e-04   5.27726752e-20   1.22005805e-04]]
[[ -2.26627472e-04   8.52715871e-05  -8.52715871e-05]]
[[ -2.72747327e-04   1.10631763e-04   7.82450982e-21]]
[[ -2.26627472e-04   8.52715871e-05   8.52715871e-05]]
[[ -1.75392987e-04   1.22005805e-04   7.13314060e-21]]
[[ -1.22005805e-04  -1.75392987e-04   7.55885421e-21]]
[[-0.00019575 -0.00019575 -0.00010393]]
[[ -2.39799433e-04  -2.39799433e-04   1.85867340e-20]]
[[-0.00019575 -0.00019575  0.00010393]]
[[-0.00019575 -0.00010393 -0.00019575]]
[[-0.00032891 -0.00019176 -0.00019176]]
[[ -4.45838258e-04  -2.87692272e-04  -5.51342469e-21]]
[[-0.00032891 -0.00019176  0.00019176]]
[[-0.00019575 -0.00010393  0.00019575]]
[[ -1.22005805e-04   6.68316342e-21  -1.75392987e-04]]
[[ -2.39799433e-04   1.39065625e-20  -2.39799433e-04]]
[[ -4.45838258e-04  -6.30329712e-21  -2.87692272e-04]]
[[ -5.40523970e-04  -1.32613619e-20  -1.07659094e-20]]
[[ -4.45838258e-04   9.90664345e-21   2.87692272e-04]]
[[ -2.39799433e-04   1.01304825e-19   2.39799433e-04]]
[[ -1.22005805e-04   4.73342345e-20   1.75392987e-04]]
[[-0.00019575  0.00010393 -0.00019575]]
[[-0.00032891  0.00019176 -0.00019176]]
[[ -4.45838258e-04   2.87692272e-04   1.48691767e-20]]
[[-0.00032891  0.00019176  0.00019176]]
[[-0.00019575  0.00010393  0.00019575]]
[[-0.00019575  0.00019575 -0.00010393]]
[[ -2.39799433e-04   2.39799433e-04   1.56344757e-20]]
[[-0.00019575  0.00019575  0.00010393]]
[[ -1.22005805e-04   1.75392987e-04   5.85173438e-21]]
[[ -4.39239374e-05  -1.63444624e-04   6.72415122e-21]]
[[ -8.52715871e-05  -2.26627472e-04  -8.52715871e-05]]
[[ -1.10631763e-04  -2.72747327e-04   1.13820068e-20]]
[[ -8.52715871e-05  -2.26627472e-04   8.52715871e-05]]
[[-0.00010393 -0.00019575 -0.00019575]]
[[-0.00019176 -0.00032891 -0.00019176]]
[[ -2.87692272e-04  -4.45838258e-04   2.12022971e-20]]
[[-0.00019176 -0.00032891  0.00019176]]
[[-0.00010393 -0.00019575  0.00019575]]
[[ -8.52715871e-05  -8.52715871e-05  -2.26627472e-04]]
[[-0.00019176 -0.00019176 -0.00032891]]
[[-0.00036059 -0.00036059 -0.00036059]]
[[ -4.16550984e-04  -4.16550984e-04  -4.70897464e-20]]
[[-0.00036059 -0.00036059  0.00036059]]
[[-0.00019176 -0.00019176  0.00032891]]
[[ -8.52715871e-05  -8.52715871e-05   2.26627472e-04]]
[[ -4.39239374e-05   4.40050397e-21  -1.63444624e-04]]
[[ -1.10631763e-04   1.22373118e-20  -2.72747327e-04]]
[[ -2.87692272e-04   1.70196755e-20  -4.45838258e-04]]
[[ -4.16550984e-04  -7.35198261e-21  -4.16550984e-04]]
[[ -4.04780364e-04  -1.84280157e-19  -2.11202410e-19]]
[[ -4.16550984e-04  -4.44107147e-20   4.16550984e-04]]
[[ -2.87692272e-04   1.69505012e-19   4.45838258e-04]]
[[ -1.10631763e-04   6.15447540e-20   2.72747327e-04]]
