b\a	mol	0	1	2	3	4	5	6
0	0	[]	[]	[]	[]	[]	[]	[]
0	1	[]	[]	[]	[]	[]	[]	[]
1	0	[]	[]	[]	[]	[]	[]	[]
1	1	[]	[]	[]	[]	[]	[]	[]
2	0	[]	[]	[]	2.03675436715	[]	[]	[]
2	1	[]	[]	[]	1.7628092421	[]	[]	[]
3	0	[]	[]	1.98727614043	1.65135528256	1.73591141953	[]	[]
3	1	[]	[]	1.72453904492	1.66319841407	1.97413935963	[]	[]
4	0	[]	[]	[]	1.77519737273	[]	[]	[]
4	1	[]	[]	[]	2.02405719394	[]	[]	[]
5	0	[]	[]	[]	[]	[]	[]	[]
5	1	[]	[]	[]	[]	[]	[]	[]
6	0	[]	[]	[]	[]	[]	[]	[]
6	1	[]	[]	[]	[]	[]	[]	[]
