time	name	mols_cen	mols_sur	mols_outer	insize	outsize	energyev	Uqq	Uqd	Udd	Totdip_x	Totdip_y	Totdip_z
Thu, 22 May 2014 12:40:27 +0000	point_cation_neut_delocdist0_inner5	['sp_point_neut.xyz']	['sp_point_neut.xyz']	['sp_point_neut.xyz']	5	0	-0.00140100350211	0.0	-0.00280200700421	0.00140100350211	1.15060955555e-17	2.96120671088e-18	6.28825741951e-18
time	name	mols_cen	mols_sur	mols_outer	insize	outsize	energyev	Uqq	Uqd	Udd	Totdip_x	Totdip_y	Totdip_z
Thu, 22 May 2014 12:40:29 +0000	point_cation_neut_delocdist1_inner5	['sp_point_neut.xyz']	['sp_point_neut.xyz']	['sp_point_neut.xyz']	5	0	0.469014390997	0.469753300812	-0.00147781962897	0.000738909814485	3.34747420755e-18	4.37999103355e-18	2.72733424736e-18
time	name	mols_cen	mols_sur	mols_outer	insize	outsize	energyev	Uqq	Uqd	Udd	Totdip_x	Totdip_y	Totdip_z
Thu, 22 May 2014 12:40:30 +0000	point_cation_neut_delocdist2_inner5	['sp_point_neut.xyz']	['sp_point_neut.xyz']	['sp_point_neut.xyz']	5	0	0.389013603424	0.389438511822	-0.000849816797868	0.000424908398934	-2.16840434497e-18	2.85716456026e-20	9.28462312277e-19
time	name	mols_cen	mols_sur	mols_outer	insize	outsize	energyev	Uqq	Uqd	Udd	Totdip_x	Totdip_y	Totdip_z
Thu, 22 May 2014 12:40:24 +0000	point_neut_neut_delocdist0_inner5	['sp_point_neut.xyz']	['sp_point_neut.xyz']	['sp_point_neut.xyz']	5	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
