a\c	mol	0	1	2	3	4
0	0	[]	[]	[]	[]	[]
0	1	[]	[]	[]	[]	[]
0	2	[]	[]	[]	[]	[]
0	3	[]	[]	[]	[]	[]
1	0	[]	[]	[]	[]	[]
1	1	[]	[]	[]	[]	[]
1	2	[]	[]	[]	[]	[]
1	3	[]	[]	[]	[]	[]
2	0	[]	[]	2.72202227259	[]	[]
2	1	[]	[]	0.768583875776	[]	[]
2	2	[]	[]	1.15850638241	[]	[]
2	3	[]	[]	-0.395567883294	[]	[]
3	0	[]	[]	[]	[]	[]
3	1	[]	[]	[]	[]	[]
3	2	[]	[]	[]	[]	[]
3	3	[]	[]	[]	[]	[]
4	0	[]	[]	[]	[]	[]
4	1	[]	[]	[]	[]	[]
4	2	[]	[]	[]	[]	[]
4	3	[]	[]	[]	[]	[]
